"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
2,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Kessinger",NA,NA,"B","B1",0,1
3,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY03",2,1,"Kessinger",NA,NA,"B","B1",1,"Keenan","Kessinger",NA,"E","E1",0,1
4,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY04",1,1,"Keenan","Kessinger",NA,"E","E1",1,"Keenan",NA,"Kessinger","F","F1",0,1
5,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY05",3,1,"Keenan",NA,"Kessinger","F","F1",1,"Dillard","Keenan",NA,"E","E1",1,1
6,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY06",2,1,"Dillard","Keenan",NA,"E","E1",2,"Dillard",NA,"Keenan","F","F2",0,0
7,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA01AWAY07",1,2,"Dillard",NA,"Keenan","F","F2",3,"Dillard",NA,"Keenan","F","F3",0,0
8,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Ward",NA,"C","C0",0,1
9,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA02HOME02",2,0,NA,"Ward",NA,"C","C0",1,NA,NA,"Ward","D","D1",0,1
10,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA02HOME03",2,1,NA,NA,"Ward","D","D1",2,NA,NA,NA,"A","A2",1,1
11,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA02HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,3
13,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Adams",NA,NA,"B","B1",0,3
14,"OMSS_AUBN_0418201901","OMSS_AUBN_0418201901_PA03AWAY03",2,1,"Adams",NA,NA,"B","B1",1,"Hall","Adams",NA,"E","E1",0,3
