"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA01AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA01AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Ezell",NA,NA,"B","B0",0,1
5,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME02",1,0,"Ezell",NA,NA,"B","B0",1,"Ezell",NA,NA,"B","B1",0,1
6,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME03",1,1,"Ezell",NA,NA,"B","B1",1,NA,"Ezell",NA,"C","C1",0,1
7,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME04",1,1,NA,"Ezell",NA,"C","C1",1,"Goodheart","Ezell",NA,"E","E1",0,1
8,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME05",3,1,"Goodheart","Ezell",NA,"E","E1",1,"Fletcher","Goodheart","Ezell","H","H1",0,1
9,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME06",4,1,"Fletcher","Goodheart","Ezell","H","H1",2,"Kjerstad",NA,"Goodheart","F","F2",1,1
10,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA02HOME07",1,2,"Kjerstad",NA,"Goodheart","F","F2",3,"Kjerstad",NA,"Goodheart","F","F3",0,0
11,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
13,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Nesbit",NA,NA,"B","B0",0,4
15,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME02",1,0,"Nesbit",NA,NA,"B","B0",1,"Nesbit",NA,NA,"B","B1",0,4
16,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME03",2,1,"Nesbit",NA,NA,"B","B1",1,"Franklin","Nesbit",NA,"E","E1",0,4
17,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME04",3,1,"Franklin","Nesbit",NA,"E","E1",1,"Ezell","Franklin","Nesbit","H","H1",0,4
18,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME05",4,1,"Ezell","Franklin","Nesbit","H","H1",1,NA,NA,NA,"A","A1",4,4
19,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME06",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA04HOME07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
21,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Skelton",NA,NA,"B","B0",0,2
22,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY02",1,0,"Skelton",NA,NA,"B","B0",1,"Skelton",NA,NA,"B","B1",0,2
23,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY03",2,1,"Skelton",NA,NA,"B","B1",1,"Halter","Skelton",NA,"E","E1",0,2
24,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY04",3,1,"Halter","Skelton",NA,"E","E1",1,"Mangum","Halter",NA,"E","E1",1,2
25,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY05",3,1,"Mangum","Halter",NA,"E","E1",1,"Westburg","Mangum","Halter","H","H1",0,1
26,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY06",1,1,"Westburg","Mangum","Halter","H","H1",2,"Westburg","Mangum","Halter","H","H2",0,1
27,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY07",4,2,"Westburg","Mangum","Halter","H","H2",2,"Macnamee","Westburg","Mangum","H","H2",1,1
28,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA05AWAY08",1,2,"Macnamee","Westburg","Mangum","H","H2",3,"Macnamee","Westburg","Mangum","H","H3",0,0
29,"MSST_ARKS_0419201901","MSST_ARKS_0419201901_PA06HOME02",1,0,NA,NA,NA,"A","A0",0,"Kjerstad",NA,NA,"B","B0",0,1
