"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
2,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Hopkins",NA,"C","C1",0,1
3,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA01AWAY03",2,1,NA,"Hopkins",NA,"C","C1",1,NA,"Eyster",NA,"C","C1",1,1
4,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA01AWAY04",1,1,NA,"Eyster",NA,"C","C1",2,NA,"Eyster",NA,"C","C2",0,0
5,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA01AWAY05",1,2,NA,"Eyster",NA,"C","C2",3,NA,"Eyster",NA,"C","C3",0,0
6,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA02HOME02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Allen",NA,NA,"B","B2",0,0
9,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA02HOME04",1,2,"Allen",NA,NA,"B","B2",3,"Allen",NA,NA,"B","B3",0,0
10,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Allen",NA,NA,"B","B1",0,0
12,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA03AWAY03",1,1,"Allen",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
13,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA03AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
15,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
16,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
17,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
18,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
19,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",2,"Hopkins",NA,NA,"B","B2",0,1
20,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY04",1,2,"Hopkins",NA,NA,"B","B2",2,NA,"Hopkins",NA,"C","C2",0,1
21,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY05",2,2,NA,"Hopkins",NA,"C","C2",2,NA,"Eyster",NA,"C","C2",1,1
22,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY06",1,2,NA,"Eyster",NA,"C","C2",2,"Clarke","Eyster",NA,"E","E2",0,0
23,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA05AWAY07",1,2,"Clarke","Eyster",NA,"E","E2",3,"Clarke","Eyster",NA,"E","E3",0,0
24,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Hatcher",NA,NA,"B","B0",0,4
25,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA06HOME02",2,0,"Hatcher",NA,NA,"B","B0",0,"Gilbert","Hatcher",NA,"E","E0",0,4
26,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA06HOME03",3,0,"Gilbert","Hatcher",NA,"E","E0",0,"Mangum","Gilbert","Hatcher","H","H0",0,4
27,"SCAR_MSST_0516201901","SCAR_MSST_0516201901_PA06HOME05",4,0,"Mangum","Gilbert","Hatcher","H","H0",0,"Westburg","Mangum","Gilbert","H","H0",1,4
