"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Shepherd",NA,"C","C0",0,3
2,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA01AWAY02",2,0,NA,"Shepherd",NA,"C","C0",0,"King",NA,"Shepherd","F","F0",0,3
3,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA01AWAY03",3,0,"King",NA,"Shepherd","F","F0",0,NA,NA,NA,"A","A0",3,3
4,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA01AWAY05",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA01AWAY06",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA01AWAY07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
8,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Bliss",NA,NA,"B","B1",0,1
9,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA02HOME03",2,1,"Bliss",NA,NA,"B","B1",1,NA,"Davis",NA,"C","C1",1,1
10,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA02HOME04",2,1,NA,"Davis",NA,"C","C1",2,NA,NA,"Davis","D","D2",0,0
11,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA02HOME05",1,2,NA,NA,"Davis","D","D2",3,NA,NA,"Davis","D","D3",0,0
12,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Marshall",NA,NA,"B","B1",0,0
14,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA03AWAY03",2,1,"Marshall",NA,NA,"B","B1",2,"Jernigan",NA,NA,"B","B2",0,0
15,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA03AWAY04",1,2,"Jernigan",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
16,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Woley",NA,NA,"B","B0",0,0
17,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA04HOME02",2,0,"Woley",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
18,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
19,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
21,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
22,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
23,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
24,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA06HOME03",1,2,NA,NA,NA,"A","A2",2,"Bliss",NA,NA,"B","B2",0,1
25,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA06HOME04",1,2,"Bliss",NA,NA,"B","B2",2,NA,NA,"Bliss","D","D2",0,1
26,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA06HOME05",1,2,NA,NA,"Bliss","D","D2",2,NA,NA,NA,"A","A2",1,1
27,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA06HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
28,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Talley",NA,NA,"B","B0",0,1
29,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY02",1,0,"Talley",NA,NA,"B","B0",1,"Talley",NA,NA,"B","B1",0,1
30,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY03",2,1,"Talley",NA,NA,"B","B1",1,"Sullivan","Talley",NA,"E","E1",0,1
31,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY04",2,1,"Sullivan","Talley",NA,"E","E1",1,NA,"Sullivan","Talley","G","G1",0,1
32,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY05",4,1,NA,"Sullivan","Talley","G","G1",1,NA,"Rogers","Sullivan","G","G1",1,1
33,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY07",1,1,NA,"Rogers","Sullivan","G","G1",2,NA,"Rogers","Sullivan","G","G2",0,0
34,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA07AWAY08",1,2,NA,"Rogers","Sullivan","G","G2",3,NA,"Rogers","Sullivan","G","G3",0,0
35,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
36,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
37,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
38,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
39,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
40,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
41,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
42,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA10HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
43,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA10HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
44,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA11AWAY01",1,0,NA,NA,NA,"A","A0",0,"Talley",NA,NA,"B","B0",0,3
45,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA11AWAY02",1,0,"Talley",NA,NA,"B","B0",1,"Talley",NA,NA,"B","B1",0,3
46,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA11AWAY03",1,1,"Talley",NA,NA,"B","B1",1,NA,"Talley",NA,"C","C1",0,3
47,"GEOR_AUBN_0511201902","GEOR_AUBN_0511201902_PA11AWAY04",1,1,NA,"Talley",NA,"C","C1",1,"Sullivan","Talley",NA,"E","E1",0,3
