"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Mangum",NA,NA,"B","B0",0,0
2,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA01AWAY02",2,0,"Mangum",NA,NA,"B","B0",1,NA,"Mangum",NA,"C","C1",0,0
3,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA01AWAY03",1,1,NA,"Mangum",NA,"C","C1",2,NA,"Mangum",NA,"C","C2",0,0
4,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA01AWAY04",1,2,NA,"Mangum",NA,"C","C2",3,NA,"Mangum",NA,"C","C3",0,0
5,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Shewmake",NA,NA,"B","B0",0,0
6,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA02HOME02",1,0,"Shewmake",NA,NA,"B","B0",1,NA,NA,NA,"A","A1",0,0
7,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA02HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA02HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Jordan",NA,"C","C1",0,0
11,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA03AWAY03",1,1,NA,"Jordan",NA,"C","C1",1,"Skelton","Jordan",NA,"E","E1",0,0
12,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA03AWAY04",3,1,"Skelton","Jordan",NA,"E","E1",1,"Halter","Skelton","Jordan","H","H1",0,0
13,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA03AWAY05",2,1,"Halter","Skelton","Jordan","H","H1",3,NA,"Skelton","Jordan","G","G3",0,0
14,"MSST_TXAM_0504201901","MSST_TXAM_0504201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
