"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Holland",NA,NA,"B","B0",0,0
2,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA01AWAY02",2,0,"Holland",NA,NA,"B","B0",0,"Williams","Holland",NA,"E","E0",0,0
3,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA01AWAY03",1,0,"Williams","Holland",NA,"E","E0",1,"Williams","Holland",NA,"E","E1",0,0
4,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA01AWAY04",1,1,"Williams","Holland",NA,"E","E1",2,"Williams","Holland",NA,"E","E2",0,0
5,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA01AWAY05",3,2,"Williams","Holland",NA,"E","E2",2,"Davis","Williams","Holland","H","H2",0,0
6,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA01AWAY06",1,2,"Davis","Williams","Holland","H","H2",3,"Davis","Williams","Holland","H","H3",0,0
7,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Mangum",NA,NA,"B","B0",0,1
8,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA02HOME02",1,0,"Mangum",NA,NA,"B","B0",1,"Mangum",NA,NA,"B","B1",0,1
9,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA02HOME03",2,1,"Mangum",NA,NA,"B","B1",1,NA,"Allen","Mangum","G","G1",0,1
10,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA02HOME04",2,1,NA,"Allen","Mangum","G","G1",2,NA,"Allen",NA,"C","C2",1,1
11,"AUBN_MSST_0324201901","AUBN_MSST_0324201901_PA02HOME05",1,2,NA,"Allen",NA,"C","C2",2,"Foscue","Allen",NA,"E","E2",0,0
