"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Kessinger",NA,NA,"B","B1",0,0
3,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA01AWAY03",2,1,"Kessinger",NA,NA,"B","B1",1,"Keenan",NA,"Kessinger","F","F1",0,0
4,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA01AWAY04",1,1,"Keenan",NA,"Kessinger","F","F1",2,"Keenan",NA,"Kessinger","F","F2",0,0
5,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA01AWAY05",1,2,"Keenan",NA,"Kessinger","F","F2",3,"Keenan",NA,"Kessinger","F","F3",0,0
6,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
7,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
8,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Zimmermann",NA,NA,"B","B2",0,1
9,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA02HOME04",2,2,"Zimmermann",NA,NA,"B","B2",2,"Cornelius","Zimmermann",NA,"E","E2",0,1
10,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA02HOME05",3,2,"Cornelius","Zimmermann",NA,"E","E2",2,"Mcdaniel",NA,"Cornelius","F","F2",1,1
11,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA02HOME06",1,2,"Mcdaniel",NA,"Cornelius","F","F2",3,"Mcdaniel",NA,"Cornelius","F","F3",0,0
12,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA03AWAY01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
14,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
15,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
17,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",2,"Peterson",NA,NA,"B","B2",0,0
18,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA04HOME04",2,2,"Peterson",NA,NA,"B","B2",3,"Holt",NA,NA,"B","B3",0,0
19,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
21,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
22,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Misner",NA,NA,"B","B0",0,0
23,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA06HOME02",1,0,"Misner",NA,NA,"B","B0",1,"Misner",NA,NA,"B","B1",0,0
24,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA06HOME03",2,1,"Misner",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
25,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA07AWAY01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
26,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
27,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
28,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
29,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
30,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
31,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",0,"Zabowski",NA,NA,"B","B0",0,1
32,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY02",1,0,"Zabowski",NA,NA,"B","B0",0,NA,"Zabowski",NA,"C","C0",0,1
33,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY03",2,0,NA,"Zabowski",NA,"C","C0",0,"Johnson",NA,"Zabowski","F","F0",0,1
34,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY04",3,0,"Johnson",NA,"Zabowski","F","F0",0,"Loposer","Johnson",NA,"E","E0",1,1
35,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY05",3,0,"Loposer","Johnson",NA,"E","E0",0,"Adams","Loposer","Johnson","H","H0",0,0
36,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY06",1,0,"Adams","Loposer","Johnson","H","H0",1,"Adams","Loposer","Johnson","H","H1",0,0
37,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA09AWAY07",2,1,"Adams","Loposer","Johnson","H","H1",3,NA,"Loposer","Johnson","G","G3",0,0
38,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",0,"Gomez",NA,NA,"B","B0",0,1
39,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA10HOME02",2,0,"Gomez",NA,NA,"B","B0",1,NA,"Gomez",NA,"C","C1",0,1
40,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA10HOME03",2,1,NA,"Gomez",NA,"C","C1",1,NA,"Holt",NA,"C","C1",1,1
41,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA10HOME04",1,1,NA,"Holt",NA,"C","C1",1,"Misner","Holt",NA,"E","E1",0,0
42,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA10HOME05",1,1,"Misner","Holt",NA,"E","E1",2,"Misner","Holt",NA,"E","E2",0,0
43,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA10HOME06",1,2,"Misner","Holt",NA,"E","E2",3,"Misner","Holt",NA,"E","E3",0,0
44,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
45,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
46,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",2,"Olenek",NA,NA,"B","B2",0,0
47,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA11AWAY04",1,2,"Olenek",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
48,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
49,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA12HOME02",1,1,NA,NA,NA,"A","A1",1,"Vierling",NA,NA,"B","B1",0,0
50,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA12HOME03",2,1,"Vierling",NA,NA,"B","B1",1,"Ortiz","Vierling",NA,"E","E1",0,0
51,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA12HOME04",1,1,"Ortiz","Vierling",NA,"E","E1",2,"Ortiz","Vierling",NA,"E","E2",0,0
52,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA12HOME06",2,2,"Ortiz","Vierling",NA,"E","E2",3,"Ortiz","Vierling",NA,"E","E3",0,0
53,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
54,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA13AWAY02",1,1,NA,NA,NA,"A","A1",1,"Johnson",NA,NA,"B","B1",0,0
55,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA13AWAY04",2,1,"Johnson",NA,NA,"B","B1",2,NA,"Johnson",NA,"C","C2",0,0
56,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA13AWAY05",1,2,NA,"Johnson",NA,"C","C2",3,NA,"Johnson",NA,"C","C3",0,0
57,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA14HOME01",1,0,NA,NA,NA,"A","A0",0,"Holt",NA,NA,"B","B0",0,0
58,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA14HOME02",1,0,"Holt",NA,NA,"B","B0",1,"Holt",NA,NA,"B","B1",0,0
59,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA14HOME03",1,1,"Holt",NA,NA,"B","B1",2,"Holt",NA,NA,"B","B2",0,0
60,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA14HOME04",2,2,"Holt",NA,NA,"B","B2",3,"Cornelius",NA,NA,"B","B3",0,0
61,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA15AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
62,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA15AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
63,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA15AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
64,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA16HOME01",1,0,NA,NA,NA,"A","A0",0,"Mcdaniel",NA,NA,"B","B0",0,0
65,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA16HOME02",1,0,"Mcdaniel",NA,NA,"B","B0",1,"Mcdaniel",NA,NA,"B","B1",0,0
66,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA16HOME03",1,1,"Mcdaniel",NA,NA,"B","B1",1,NA,NA,"Mcdaniel","D","D1",0,0
67,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA16HOME04",1,1,NA,NA,"Mcdaniel","D","D1",2,NA,NA,"Mcdaniel","D","D2",0,0
68,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA16HOME05",1,2,NA,NA,"Mcdaniel","D","D2",3,NA,NA,"Mcdaniel","D","D3",0,0
69,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA17AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
70,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA17AWAY02",1,1,NA,NA,NA,"A","A1",1,"Olenek",NA,NA,"B","B1",0,0
71,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA17AWAY05",1,1,"Olenek",NA,NA,"B","B1",1,"Olenek","Hall",NA,"E","E1",0,0
72,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA17AWAY07",1,1,"Olenek","Hall",NA,"E","E1",2,"Olenek","Hall",NA,"E","E2",0,0
73,"OMSS_MIZZ_0322201901","OMSS_MIZZ_0322201901_PA17AWAY08",1,2,"Olenek","Hall",NA,"E","E2",3,"Olenek","Hall",NA,"E","E3",0,0
