"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Campbell",NA,NA,"B","B0",0,1
2,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY02",1,0,"Campbell",NA,NA,"B","B0",1,"Campbell",NA,NA,"B","B1",0,1
3,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY03",3,1,"Campbell",NA,NA,"B","B1",1,NA,"Campbell",NA,"C","C1",0,1
4,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY04",2,1,NA,"Campbell",NA,"C","C1",1,"Berryhill","Campbell",NA,"E","E1",1,1
5,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY05",1,1,"Berryhill","Campbell",NA,"E","E1",2,"Berryhill","Campbell",NA,"E","E2",0,0
6,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY06",1,2,"Berryhill","Campbell",NA,"E","E2",2,NA,"Berryhill",NA,"C","C2",0,0
7,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA01AWAY07",1,2,NA,"Berryhill",NA,"C","C2",3,NA,"Berryhill",NA,"C","C3",0,0
8,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
9,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
10,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Mccullough",NA,NA,"B","B2",0,0
11,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA02HOME04",1,2,"Mccullough",NA,NA,"B","B2",3,"Mccullough",NA,NA,"B","B3",0,0
12,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Cullen",NA,"C","C0",0,2
13,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY02",2,0,NA,"Cullen",NA,"C","C0",0,"Allen",NA,"Cullen","F","F0",0,2
14,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY04",1,0,"Allen",NA,"Cullen","F","F0",1,"Allen",NA,"Cullen","F","F1",0,2
15,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY05",1,1,"Allen",NA,"Cullen","F","F1",2,NA,NA,"Cullen","D","D2",0,2
16,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY06",1,2,NA,NA,"Cullen","D","D2",2,"Campbell",NA,"Cullen","F","F2",0,2
17,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY07",3,2,"Campbell",NA,"Cullen","F","F2",2,"Callil","Campbell",NA,"E","E2",1,2
18,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY08",3,2,"Callil","Campbell",NA,"E","E2",2,"Hopkins",NA,"Callil","F","F2",1,1
19,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA03AWAY09",1,2,"Hopkins",NA,"Callil","F","F2",3,"Hopkins",NA,"Callil","F","F3",0,0
20,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
21,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
22,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
23,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Olson",NA,NA,"B","B0",0,0
24,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA05AWAY02",2,0,"Olson",NA,NA,"B","B0",1,"Eyster",NA,NA,"B","B1",0,0
25,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA05AWAY04",2,1,"Eyster",NA,NA,"B","B1",2,NA,"Eyster",NA,"C","C2",0,0
26,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA05AWAY05",1,2,NA,"Eyster",NA,"C","C2",2,NA,NA,"Eyster","D","D2",0,0
27,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA05AWAY06",1,2,NA,NA,"Eyster","D","D2",3,NA,NA,"Eyster","D","D3",0,0
28,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA06HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
29,"SCAR_ABAM_0406201901","SCAR_ABAM_0406201901_PA06HOME03",1,1,NA,NA,NA,"A","A1",1,NA,"Breaux",NA,"C","C1",0,2
