"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",2,"Hopkins",NA,NA,"B","B2",0,0
4,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA01AWAY04",1,2,"Hopkins",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
5,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Langworthy",NA,NA,"B","B1",0,0
7,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA02HOME03",2,1,"Langworthy",NA,NA,"B","B1",2,"Maldonado",NA,NA,"B","B2",0,0
8,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA02HOME04",1,2,"Maldonado",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
9,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Berryhill",NA,NA,"B","B0",0,0
10,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA03AWAY02",2,0,"Berryhill",NA,NA,"B","B0",0,"Olson","Berryhill",NA,"E","E0",0,0
11,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA03AWAY03",1,0,"Olson","Berryhill",NA,"E","E0",1,"Olson","Berryhill",NA,"E","E1",0,0
12,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA03AWAY04",2,1,"Olson","Berryhill",NA,"E","E1",3,NA,"Berryhill",NA,"C","C3",0,0
13,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
14,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
15,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
16,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Cullen",NA,NA,"B","B0",0,0
17,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA05AWAY02",2,0,"Cullen",NA,NA,"B","B0",1,NA,"Cullen",NA,"C","C1",0,0
18,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA05AWAY03",1,1,NA,"Cullen",NA,"C","C1",2,NA,"Cullen",NA,"C","C2",0,0
19,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA05AWAY04",1,2,NA,"Cullen",NA,"C","C2",2,NA,NA,"Cullen","D","D2",0,0
20,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA05AWAY05",1,2,NA,NA,"Cullen","D","D2",3,NA,NA,"Cullen","D","D3",0,0
21,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Fabian",NA,NA,"B","B0",0,6
22,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME02",2,0,"Fabian",NA,NA,"B","B0",0,"Reese","Fabian",NA,"E","E0",0,6
23,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME03",1,0,"Reese","Fabian",NA,"E","E0",1,"Reese","Fabian",NA,"E","E1",0,6
24,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME04",3,1,"Reese","Fabian",NA,"E","E1",1,NA,NA,NA,"A","A1",3,6
25,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME05",1,1,NA,NA,NA,"A","A1",1,NA,"Langworthy",NA,"C","C1",0,3
26,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME06",2,1,NA,"Langworthy",NA,"C","C1",1,"Maldonado",NA,"Langworthy","F","F1",0,3
27,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME07",3,1,"Maldonado",NA,"Langworthy","F","F1",1,"Calilao","Maldonado",NA,"E","E1",1,3
28,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME08",3,1,"Calilao","Maldonado",NA,"E","E1",1,"Acton","Calilao",NA,"E","E1",1,2
29,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME09",1,1,"Acton","Calilao",NA,"E","E1",2,"Acton","Calilao",NA,"E","E2",0,1
30,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME10",3,2,"Acton","Calilao",NA,"E","E2",2,"Fabian",NA,"Acton","F","F2",1,1
31,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA06HOME11",1,2,"Fabian",NA,"Acton","F","F2",3,"Fabian",NA,NA,"B","B3",0,0
32,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA07AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
33,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA07AWAY03",1,1,NA,NA,NA,"A","A1",1,"Berryhill",NA,NA,"B","B1",0,0
34,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA07AWAY04",2,1,"Berryhill",NA,NA,"B","B1",1,"Olson","Berryhill",NA,"E","E1",0,0
35,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA07AWAY05",1,1,"Olson","Berryhill",NA,"E","E1",2,"Olson","Berryhill",NA,"E","E2",0,0
36,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA07AWAY06",3,2,"Olson","Berryhill",NA,"E","E2",2,"Allen","Olson","Berryhill","H","H2",0,0
37,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA07AWAY07",2,2,"Allen","Olson","Berryhill","H","H2",3,"Allen","Olson","Berryhill","H","H3",0,0
38,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,"Reese",NA,NA,"B","B0",0,0
39,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA08HOME02",2,0,"Reese",NA,NA,"B","B0",1,NA,"Reese",NA,"C","C1",0,0
40,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA08HOME03",1,1,NA,"Reese",NA,"C","C1",2,NA,NA,NA,"A","A2",0,0
41,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA08HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
42,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",0,"Beamon",NA,NA,"B","B0",0,1
43,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA09AWAY02",1,0,"Beamon",NA,NA,"B","B0",0,NA,"Beamon",NA,"C","C0",0,1
44,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA09AWAY03",3,0,NA,"Beamon",NA,"C","C0",1,NA,NA,"Beamon","D","D1",0,1
45,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA09AWAY04",2,1,NA,NA,"Beamon","D","D1",2,NA,NA,NA,"A","A2",1,1
46,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA09AWAY05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
47,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
48,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
49,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA10HOME03",1,2,NA,NA,NA,"A","A2",2,"Calilao",NA,NA,"B","B2",0,1
50,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA10HOME04",2,2,"Calilao",NA,NA,"B","B2",2,NA,"Acton",NA,"C","C2",1,1
51,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA10HOME06",1,2,NA,"Acton",NA,"C","C2",3,NA,"Acton",NA,"C","C3",0,0
52,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA11AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
53,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA11AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
54,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA11AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
55,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA12HOME04",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
56,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA12HOME05",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
57,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA12HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
58,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",0,"Allen",NA,NA,"B","B0",0,2
59,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA13AWAY03",1,0,"Allen",NA,NA,"B","B0",1,"Allen",NA,NA,"B","B1",0,2
60,"SCAR_FLOR_0411201901","SCAR_FLOR_0411201901_PA13AWAY04",2,1,"Allen",NA,NA,"B","B1",2,"Beamon",NA,NA,"B","B2",0,2
