"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
2,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
3,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA01AWAY03",1,1,NA,NA,NA,"A","A1",1,"Paul",NA,NA,"B","B1",0,0
4,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA01AWAY04",1,1,"Paul",NA,NA,"B","B1",2,"Paul",NA,NA,"B","B2",0,0
5,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA01AWAY05",1,2,"Paul",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
6,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Holcombe",NA,NA,"B","B0",0,0
7,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA02HOME02",1,0,"Holcombe",NA,NA,"B","B0",1,"Holcombe",NA,NA,"B","B1",0,0
8,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA02HOME03",1,1,"Holcombe",NA,NA,"B","B1",2,"Holcombe",NA,NA,"B","B2",0,0
9,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA02HOME04",1,2,"Holcombe",NA,NA,"B","B2",3,"Holcombe",NA,NA,"B","B3",0,0
10,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Scott",NA,"C","C1",0,0
12,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA03AWAY03",1,1,NA,"Scott",NA,"C","C1",2,NA,"Scott",NA,"C","C2",0,0
13,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA03AWAY05",1,2,NA,"Scott",NA,"C","C2",2,"Duvall","Scott",NA,"E","E2",0,0
14,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA03AWAY06",1,2,"Duvall","Scott",NA,"E","E2",3,NA,"Scott",NA,"C","C3",0,0
15,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Williamson",NA,NA,"B","B0",0,2
16,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA04HOME02",1,0,"Williamson",NA,NA,"B","B0",1,"Williamson",NA,NA,"B","B1",0,2
17,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA04HOME03",2,1,"Williamson",NA,NA,"B","B1",1,NA,NA,NA,"A","A1",2,2
18,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA04HOME04",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
19,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA04HOME05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
20,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Infante",NA,NA,"B","B0",0,0
21,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA05AWAY02",2,0,"Infante",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
22,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA05AWAY04",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
23,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA06HOME01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
24,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
25,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
26,"VAND_ABAM_0419201901","VAND_ABAM_0419201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Paul",NA,NA,"B","B0",0,1
