"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Westburg",NA,NA,"B","B1",0,0
3,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA01AWAY03",2,1,"Westburg",NA,NA,"B","B1",1,"Allen","Westburg",NA,"E","E1",0,0
4,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA01AWAY04",1,1,"Allen","Westburg",NA,"E","E1",2,"Allen","Westburg",NA,"E","E2",0,0
5,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA01AWAY05",1,2,"Allen","Westburg",NA,"E","E2",3,"Allen","Westburg",NA,"E","E3",0,0
6,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA02HOME03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA04HOME02",1,0,NA,NA,NA,"A","A0",0,"Dillard",NA,NA,"B","B0",0,0
13,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA04HOME03",1,0,"Dillard",NA,NA,"B","B0",1,"Dillard",NA,NA,"B","B1",0,0
14,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA04HOME04",1,1,"Dillard",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
15,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA04HOME05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
16,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Gilbert",NA,NA,"B","B0",0,1
17,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA05AWAY02",2,0,"Gilbert",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,1
18,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",2,"Westburg",NA,NA,"B","B2",0,1
19,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA05AWAY04",2,2,"Westburg",NA,NA,"B","B2",2,NA,"Allen",NA,"C","C2",1,1
20,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA05AWAY05",1,2,NA,"Allen",NA,"C","C2",3,NA,"Allen",NA,"C","C3",0,0
21,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
23,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
24,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
25,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
26,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
27,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
28,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Kessinger",NA,NA,"B","B1",0,0
29,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA08HOME03",1,1,"Kessinger",NA,NA,"B","B1",1,NA,"Kessinger",NA,"C","C1",0,0
30,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA08HOME05",1,1,NA,"Kessinger",NA,"C","C1",1,"Keenan","Kessinger",NA,"E","E1",0,0
31,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA08HOME06",1,1,"Keenan","Kessinger",NA,"E","E1",2,"Keenan","Kessinger",NA,"E","E2",0,0
32,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA08HOME07",1,2,"Keenan","Kessinger",NA,"E","E2",3,"Keenan","Kessinger",NA,"E","E3",0,0
33,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",0,"Halter",NA,NA,"B","B0",0,1
34,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA09AWAY02",3,0,"Halter",NA,NA,"B","B0",1,NA,"Halter",NA,"C","C1",0,1
35,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA09AWAY03",2,1,NA,"Halter",NA,"C","C1",2,NA,NA,"Halter","D","D2",0,1
36,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA09AWAY04",1,2,NA,NA,"Halter","D","D2",2,"Westburg",NA,"Halter","F","F2",0,1
37,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA09AWAY05",3,2,"Westburg",NA,"Halter","F","F2",2,"Allen",NA,"Westburg","F","F2",1,1
38,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA09AWAY06",1,2,"Allen",NA,"Westburg","F","F2",3,"Allen",NA,"Westburg","F","F3",0,0
39,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
40,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
41,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA10HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
42,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
43,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
44,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA11AWAY03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
45,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA12HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
46,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA12HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
47,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA12HOME04",1,2,NA,NA,NA,"A","A2",2,"Kessinger",NA,NA,"B","B2",0,0
48,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA12HOME05",1,2,"Kessinger",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
49,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA13AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
50,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA13AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
51,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA13AWAY04",1,2,NA,NA,NA,"A","A2",2,NA,"Mangum",NA,"C","C2",0,0
52,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA13AWAY05",1,2,NA,"Mangum",NA,"C","C2",3,NA,"Mangum",NA,"C","C3",0,0
53,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA14HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
54,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA14HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
55,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA14HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
56,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA15AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
57,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA15AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
58,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA15AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
59,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA16HOME01",1,0,NA,NA,NA,"A","A0",0,"Zabowski",NA,NA,"B","B0",0,0
60,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA16HOME02",2,0,"Zabowski",NA,NA,"B","B0",0,"Graham","Zabowski",NA,"E","E0",0,0
61,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA16HOME03",1,0,"Graham","Zabowski",NA,"E","E0",1,"Graham","Zabowski",NA,"E","E1",0,0
62,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA16HOME05",3,1,"Graham","Zabowski",NA,"E","E1",3,NA,NA,"Zabowski","D","D3",0,0
63,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA17AWAY03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
64,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA17AWAY04",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
65,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA17AWAY06",1,2,NA,NA,NA,"A","A2",2,NA,"Hancock",NA,"C","C2",0,0
66,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA17AWAY08",1,2,NA,"Hancock",NA,"C","C2",3,NA,"Hancock",NA,"C","C3",0,0
67,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA18HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
68,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA18HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
69,"MSST_OMSS_0510201901","MSST_OMSS_0510201901_PA18HOME03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
