"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Reid",NA,NA,"B","B0",0,0
8,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA03AWAY02",2,0,"Reid",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
9,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",2,"Digiacomo",NA,NA,"B","B2",0,0
10,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA03AWAY04",1,2,"Digiacomo",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
11,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Talley",NA,NA,"B","B0",0,0
12,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA04HOME02",1,0,"Talley",NA,NA,"B","B0",1,"Talley",NA,NA,"B","B1",0,0
13,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA04HOME03",2,1,"Talley",NA,NA,"B","B1",1,NA,"Rogers","Talley","G","G1",0,0
14,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA04HOME04",1,1,NA,"Rogers","Talley","G","G1",2,NA,"Rogers","Talley","G","G2",0,0
15,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA04HOME05",1,2,NA,"Rogers","Talley","G","G2",3,NA,"Rogers","Talley","G","G3",0,0
16,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA05AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
17,"LSTU_GEOR_0324201901","LSTU_GEOR_0324201901_PA05AWAY03",1,1,NA,NA,NA,"A","A1",1,"Hughes",NA,NA,"B","B1",0,0
