"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA01AWAY02",1,0,NA,NA,NA,"A","A0",0,"Ward",NA,NA,"B","B0",0,0
2,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA01AWAY03",1,0,"Ward",NA,NA,"B","B0",0,NA,"Ward",NA,"C","C0",0,0
3,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA01AWAY04",1,0,NA,"Ward",NA,"C","C0",1,NA,"Ward",NA,"C","C1",0,0
4,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA01AWAY05",1,1,NA,"Ward",NA,"C","C1",2,NA,"Ward",NA,"C","C2",0,0
5,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA01AWAY06",1,2,NA,"Ward",NA,"C","C2",2,NA,NA,"Ward","D","D2",0,0
6,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA01AWAY07",1,2,NA,NA,"Ward","D","D2",3,NA,NA,"Ward","D","D3",0,0
7,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Campbell",NA,NA,"B","B1",0,0
9,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA02HOME03",1,1,"Campbell",NA,NA,"B","B1",1,NA,"Campbell",NA,"C","C1",0,0
10,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA02HOME04",1,1,NA,"Campbell",NA,"C","C1",2,NA,"Campbell",NA,"C","C2",0,0
11,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA02HOME05",1,2,NA,"Campbell",NA,"C","C2",3,NA,"Campbell",NA,"C","C3",0,0
12,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"AUBN_SCAR_0330201901","AUBN_SCAR_0330201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
