"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA01AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA01AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA01AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Campbell",NA,NA,"B","B0",0,3
5,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA02HOME02",2,0,"Campbell",NA,NA,"B","B0",0,"Callil","Campbell",NA,"E","E0",0,3
6,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA02HOME03",1,0,"Callil","Campbell",NA,"E","E0",1,"Callil","Campbell",NA,"E","E1",0,3
7,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA02HOME04",3,1,"Callil","Campbell",NA,"E","E1",1,NA,NA,NA,"A","A1",3,3
8,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA02HOME05",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
9,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA02HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
10,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,2
11,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY02",1,0,NA,NA,NA,"A","A0",0,"Deloach",NA,NA,"B","B0",0,1
12,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY03",2,0,"Deloach",NA,NA,"B","B0",1,NA,"Deloach",NA,"C","C1",0,1
13,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY04",1,1,NA,"Deloach",NA,"C","C1",2,NA,"Deloach",NA,"C","C2",0,1
14,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY05",1,2,NA,"Deloach",NA,"C","C2",2,"Walters","Deloach",NA,"E","E2",0,1
15,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY06",3,2,"Walters","Deloach",NA,"E","E2",2,"Watson","Walters",NA,"E","E2",1,1
16,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA03AWAY07",2,2,"Watson","Walters",NA,"E","E2",3,"Blaum","Walters",NA,"E","E3",0,0
17,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Cullen",NA,NA,"B","B0",0,0
18,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA04HOME02",2,0,"Cullen",NA,NA,"B","B0",1,NA,"Cullen",NA,"C","C1",0,0
19,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA04HOME03",1,1,NA,"Cullen",NA,"C","C1",2,NA,"Cullen",NA,"C","C2",0,0
20,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA04HOME04",1,2,NA,"Cullen",NA,"C","C2",3,NA,"Cullen",NA,"C","C3",0,0
21,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
23,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
24,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Callil",NA,NA,"B","B0",0,0
25,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA06HOME02",1,0,"Callil",NA,NA,"B","B0",1,"Callil",NA,NA,"B","B1",0,0
26,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA06HOME03",2,1,"Callil",NA,NA,"B","B1",1,"Berryhill","Callil",NA,"E","E1",0,0
27,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA06HOME04",1,1,"Berryhill","Callil",NA,"E","E1",2,"Berryhill","Callil",NA,"E","E2",0,0
28,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA06HOME05",1,2,"Berryhill","Callil",NA,"E","E2",3,"Berryhill","Callil",NA,"E","E3",0,0
29,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
30,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
31,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",2,"Coleman",NA,NA,"B","B2",0,0
32,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA07AWAY04",1,2,"Coleman",NA,NA,"B","B2",3,"Coleman",NA,NA,"B","B3",0,0
33,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
34,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Allen",NA,NA,"B","B1",0,0
35,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA08HOME03",2,1,"Allen",NA,NA,"B","B1",2,NA,"Allen",NA,"C","C2",0,0
36,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA08HOME04",1,2,NA,"Allen",NA,"C","C2",2,"Campbell","Allen",NA,"E","E2",0,0
37,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA08HOME05",2,2,"Campbell","Allen",NA,"E","E2",2,NA,"Campbell","Allen","G","G2",0,0
38,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA08HOME06",1,2,NA,"Campbell","Allen","G","G2",3,NA,"Campbell","Allen","G","G3",0,0
39,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA09AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
40,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA09AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
41,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA09AWAY04",1,2,NA,NA,NA,"A","A2",2,"Blake",NA,NA,"B","B2",0,0
42,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA09AWAY07",1,2,"Blake",NA,NA,"B","B2",3,"Blake",NA,NA,"B","B3",0,0
43,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA10HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
44,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA10HOME03",1,1,NA,NA,NA,"A","A1",1,"Berryhill",NA,NA,"B","B1",0,0
45,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA10HOME04",1,1,"Berryhill",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
46,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA10HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
47,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA11AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
48,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA11AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
49,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA11AWAY04",1,2,NA,NA,NA,"A","A2",2,"Hoehner",NA,NA,"B","B2",0,0
50,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA11AWAY05",1,2,"Hoehner",NA,NA,"B","B2",3,"Hoehner",NA,NA,"B","B3",0,0
51,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
52,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA12HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
53,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA12HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
54,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
55,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA13AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
56,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA13AWAY03",1,2,NA,NA,NA,"A","A2",2,"Blaum",NA,NA,"B","B2",0,0
57,"TXAM_SCAR_0420201901","TXAM_SCAR_0420201901_PA13AWAY04",1,2,"Blaum",NA,NA,"B","B2",3,"Blaum",NA,NA,"B","B3",0,0
