"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Callil",NA,NA,"B","B1",0,0
3,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA01AWAY03",1,1,"Callil",NA,NA,"B","B1",2,"Callil",NA,NA,"B","B2",0,0
4,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA01AWAY04",1,2,"Callil",NA,NA,"B","B2",3,"Callil",NA,NA,"B","B3",0,0
5,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Robinson",NA,NA,"B","B0",0,3
6,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME02",3,0,"Robinson",NA,NA,"B","B0",1,NA,"Robinson",NA,"C","C1",0,3
7,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME03",2,1,NA,"Robinson",NA,"C","C1",1,"Mccullough",NA,NA,"B","B1",1,3
8,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME04",2,1,"Mccullough",NA,NA,"B","B1",1,"Gentry","Mccullough",NA,"E","E1",0,2
9,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME05",1,1,"Gentry","Mccullough",NA,"E","E1",2,"Gentry","Mccullough",NA,"E","E2",0,2
10,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME06",3,2,"Gentry","Mccullough",NA,"E","E2",2,NA,"Auerbach",NA,"C","C2",2,2
11,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA02HOME07",1,2,NA,"Auerbach",NA,"C","C2",3,NA,"Auerbach",NA,"C","C3",0,0
12,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Olson",NA,"C","C0",0,0
13,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA03AWAY02",1,0,NA,"Olson",NA,"C","C0",1,NA,"Olson",NA,"C","C1",0,0
14,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA03AWAY03",2,1,NA,"Olson",NA,"C","C1",2,NA,NA,"Olson","D","D2",0,0
15,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA03AWAY04",1,2,NA,NA,"Olson","D","D2",3,NA,NA,"Olson","D","D3",0,0
16,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Reeves",NA,NA,"B","B0",0,5
17,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME02",2,0,"Reeves",NA,NA,"B","B0",1,NA,"Reeves",NA,"C","C1",0,5
18,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME03",1,1,NA,"Reeves",NA,"C","C1",1,"Robinson","Reeves",NA,"E","E1",0,5
19,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME05",2,1,"Robinson","Reeves",NA,"E","E1",1,NA,"Robinson","Reeves","G","G1",0,5
20,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME06",1,1,NA,"Robinson","Reeves","G","G1",1,"Holcombe","Robinson","Reeves","H","H1",0,5
21,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME07",4,1,"Holcombe","Robinson","Reeves","H","H1",1,"Mccullough","Holcombe","Robinson","H","H1",1,5
22,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME08",4,1,"Mccullough","Holcombe","Robinson","H","H1",1,NA,NA,NA,"A","A1",4,4
23,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME09",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
24,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA04HOME10",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
25,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
26,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
27,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
28,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
29,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
30,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
31,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME04",1,2,NA,NA,NA,"A","A2",2,"Robinson",NA,NA,"B","B2",0,0
32,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME05",1,2,"Robinson",NA,NA,"B","B2",2,NA,"Robinson",NA,"C","C2",0,0
33,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME06",2,2,NA,"Robinson",NA,"C","C2",2,"Holcombe",NA,"Robinson","F","F2",0,0
34,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA06HOME07",1,2,"Holcombe",NA,"Robinson","F","F2",3,"Holcombe",NA,"Robinson","F","F3",0,0
35,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
36,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
37,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
38,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA08HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
39,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA08HOME03",1,1,NA,NA,NA,"A","A1",1,"Williamson",NA,NA,"B","B1",0,0
40,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA08HOME04",1,1,"Williamson",NA,NA,"B","B1",2,"Williamson",NA,NA,"B","B2",0,0
41,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA08HOME05",1,2,"Williamson",NA,NA,"B","B2",3,"Williamson",NA,NA,"B","B3",0,0
42,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
43,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
44,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA09AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
45,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA10HOME03",1,0,NA,NA,NA,"A","A0",0,NA,"Reeves",NA,"C","C0",0,0
46,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA10HOME04",1,0,NA,"Reeves",NA,"C","C0",1,NA,"Reeves",NA,"C","C1",0,0
47,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA10HOME05",2,1,NA,"Reeves",NA,"C","C1",2,NA,NA,"Reeves","D","D2",0,0
48,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA10HOME06",1,2,NA,NA,"Reeves","D","D2",2,"Holcombe",NA,"Reeves","F","F2",0,0
49,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA10HOME07",1,2,"Holcombe",NA,"Reeves","F","F2",3,"Holcombe",NA,"Reeves","F","F3",0,0
50,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
51,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
52,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
53,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
54,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA12HOME02",1,1,NA,NA,NA,"A","A1",1,"Williamson",NA,NA,"B","B1",0,0
55,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA12HOME03",2,1,"Williamson",NA,NA,"B","B1",1,"Auerbach","Williamson",NA,"E","E1",0,0
56,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA12HOME05",1,1,"Auerbach","Williamson",NA,"E","E1",2,"Auerbach","Williamson",NA,"E","E2",0,0
57,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA12HOME06",2,2,"Auerbach","Williamson",NA,"E","E2",3,"Reeves","Williamson",NA,"E","E3",0,0
58,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
59,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA13AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Berryhill",NA,"C","C1",0,0
60,"SCAR_ABAM_0405201901","SCAR_ABAM_0405201901_PA13AWAY03",1,1,NA,"Berryhill",NA,"C","C1",2,NA,"Berryhill",NA,"C","C2",0,0
