"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA01AWAY01",2,0,NA,NA,NA,"A","A0",0,NA,"Smith",NA,"C","C0",0,0
2,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA01AWAY02",1,0,NA,"Smith",NA,"C","C0",1,NA,"Smith",NA,"C","C1",0,0
3,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA01AWAY03",2,1,NA,"Smith",NA,"C","C1",2,NA,NA,"Smith","D","D2",0,0
4,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA01AWAY04",1,2,NA,NA,"Smith","D","D2",3,NA,NA,"Smith","D","D3",0,0
5,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,NA,"Cornelius",NA,"C","C1",0,0
7,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA02HOME03",1,1,NA,"Cornelius",NA,"C","C1",2,NA,"Cornelius",NA,"C","C2",0,0
8,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA02HOME04",1,2,NA,"Cornelius",NA,"C","C2",3,NA,"Cornelius",NA,"C","C3",0,0
9,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Beloso",NA,NA,"B","B1",0,0
11,"LSTU_MIZZ_0413201901","LSTU_MIZZ_0413201901_PA03AWAY03",2,1,"Beloso",NA,NA,"B","B1",1,"Hughes","Beloso",NA,"E","E1",0,0
