"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Scheffler",NA,NA,"B","B1",0,0
9,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA03AWAY03",1,1,"Scheffler",NA,NA,"B","B1",2,"Woley",NA,NA,"B","B2",0,0
10,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA03AWAY04",1,2,"Woley",NA,NA,"B","B2",3,"Woley",NA,NA,"B","B3",0,0
11,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,"Beloso",NA,NA,"B","B1",0,0
13,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA04HOME03",1,1,"Beloso",NA,NA,"B","B1",2,"Beloso",NA,NA,"B","B2",0,0
14,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA04HOME04",1,2,"Beloso",NA,NA,"B","B2",3,"Beloso",NA,NA,"B","B3",0,0
15,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA05AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA05AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
17,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA05AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
18,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",2,NA,"Smith",NA,"C","C2",0,0
21,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA06HOME04",1,2,NA,"Smith",NA,"C","C2",3,NA,"Smith",NA,"C","C3",0,0
22,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
23,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",1,"Davis",NA,NA,"B","B1",0,0
24,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA07AWAY03",2,1,"Davis",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
25,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
26,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,NA,"Cabrera",NA,"C","C1",0,1
27,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA08HOME03",1,1,NA,"Cabrera",NA,"C","C1",1,"Beloso","Cabrera",NA,"E","E1",0,1
28,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA08HOME04",3,1,"Beloso","Cabrera",NA,"E","E1",1,NA,"Reid","Beloso","G","G1",1,1
29,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA08HOME05",1,1,NA,"Reid","Beloso","G","G1",2,NA,"Reid","Beloso","G","G2",0,0
30,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA08HOME06",1,2,NA,"Reid","Beloso","G","G2",3,NA,"Reid","Beloso","G","G3",0,0
31,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA09AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
32,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA09AWAY03",1,1,NA,NA,NA,"A","A1",1,"Woley",NA,NA,"B","B1",0,1
33,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA09AWAY04",2,1,"Woley",NA,NA,"B","B1",1,NA,"Williams",NA,"C","C1",1,1
34,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA09AWAY05",1,1,NA,"Williams",NA,"C","C1",2,NA,"Williams",NA,"C","C2",0,0
35,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA09AWAY06",1,2,NA,"Williams",NA,"C","C2",3,NA,"Williams",NA,"C","C3",0,0
36,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA10HOME02",1,0,NA,NA,NA,"A","A0",0,"Garza",NA,NA,"B","B0",0,1
37,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA10HOME03",1,0,"Garza",NA,NA,"B","B0",1,"Garza",NA,NA,"B","B1",0,1
38,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA10HOME04",2,1,"Garza",NA,NA,"B","B1",1,"Watson","Garza",NA,"E","E1",0,1
39,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA10HOME05",3,1,"Watson","Garza",NA,"E","E1",1,"Duplantis","Watson","Garza","H","H1",0,1
40,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA10HOME06",2,1,"Duplantis","Watson","Garza","H","H1",2,"Duplantis","Watson",NA,"E","E2",1,1
41,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA10HOME07",1,2,"Duplantis","Watson",NA,"E","E2",3,"Beloso","Watson",NA,"E","E3",0,0
42,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA11AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
43,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA11AWAY03",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
44,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA11AWAY04",1,1,NA,NA,NA,"A","A1",1,"Davis",NA,NA,"B","B1",0,0
45,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA11AWAY05",1,1,"Davis",NA,NA,"B","B1",2,"Davis",NA,NA,"B","B2",0,0
46,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA11AWAY06",1,2,"Davis",NA,NA,"B","B2",3,"Davis",NA,NA,"B","B3",0,0
47,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",0,"Reid",NA,NA,"B","B0",0,1
48,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME02",3,0,"Reid",NA,NA,"B","B0",1,NA,"Reid",NA,"C","C1",0,1
49,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME03",2,1,NA,"Reid",NA,"C","C1",1,"Broussard",NA,NA,"B","B1",1,1
50,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME04",2,1,"Broussard",NA,NA,"B","B1",1,"Garza","Broussard",NA,"E","E1",0,0
51,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME05",1,1,"Garza","Broussard",NA,"E","E1",2,"Garza","Broussard",NA,"E","E2",0,0
52,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME06",2,2,"Garza","Broussard",NA,"E","E2",2,NA,"Garza","Broussard","G","G2",0,0
53,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA12HOME07",1,2,NA,"Garza","Broussard","G","G2",3,NA,"Garza","Broussard","G","G3",0,0
54,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
55,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA13AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
56,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA13AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
57,"AUBN_LSTU_0518201901","AUBN_LSTU_0518201901_PA14HOME01",1,0,NA,NA,NA,"A","A0",0,"Duplantis",NA,NA,"B","B0",0,1
