"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Bleday",NA,NA,"B","B1",0,0
6,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA02HOME03",1,1,"Bleday",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
7,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA02HOME04",1,2,NA,NA,NA,"A","A2",2,"Paul",NA,NA,"B","B2",0,0
8,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA02HOME05",1,2,"Paul",NA,NA,"B","B2",3,"Paul",NA,NA,"B","B3",0,0
9,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Zimmermann",NA,"C","C0",0,0
10,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA03AWAY02",1,0,NA,"Zimmermann",NA,"C","C0",1,NA,"Zimmermann",NA,"C","C1",0,0
11,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA03AWAY03",1,1,NA,"Zimmermann",NA,"C","C1",2,NA,"Zimmermann",NA,"C","C2",0,0
12,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA03AWAY04",1,2,NA,"Zimmermann",NA,"C","C2",2,"Ortiz","Zimmermann",NA,"E","E2",0,0
13,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA03AWAY05",1,2,"Ortiz","Zimmermann",NA,"E","E2",3,"Ortiz","Zimmermann",NA,"E","E3",0,0
14,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
15,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA04HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA04HOME03",1,1,NA,NA,NA,"A","A1",1,NA,"Ray",NA,"C","C1",0,0
17,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA04HOME04",1,1,NA,"Ray",NA,"C","C1",2,NA,"Ray",NA,"C","C2",0,0
18,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA04HOME06",1,2,NA,"Ray",NA,"C","C2",3,NA,"Ray",NA,"C","C3",0,0
19,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Brumfield",NA,"C","C0",0,1
20,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA05AWAY02",1,0,NA,"Brumfield",NA,"C","C0",1,NA,"Brumfield",NA,"C","C1",0,1
21,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA05AWAY03",1,1,NA,"Brumfield",NA,"C","C1",2,NA,"Brumfield",NA,"C","C2",0,1
22,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA05AWAY04",2,2,NA,"Brumfield",NA,"C","C2",2,NA,"Misner",NA,"C","C2",1,1
23,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA05AWAY05",1,2,NA,"Misner",NA,"C","C2",3,NA,"Misner",NA,"C","C3",0,0
24,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Martin",NA,"C","C0",0,6
25,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA06HOME02",1,0,NA,"Martin",NA,"C","C0",0,"Bleday","Martin",NA,"E","E0",0,6
26,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA06HOME03",2,0,"Bleday","Martin",NA,"E","E0",0,NA,"Bleday","Martin","G","G0",0,6
27,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA06HOME04",3,0,NA,"Bleday","Martin","G","G0",0,"Paul",NA,"Bleday","F","F0",1,6
28,"MIZZ_VAND_0512201901","MIZZ_VAND_0512201901_PA06HOME06",2,0,"Paul",NA,"Bleday","F","F0",0,"Clarke","Paul","Bleday","H","H0",0,5
