"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Cornelius",NA,"C","C1",0,0
3,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA01AWAY03",1,1,NA,"Cornelius",NA,"C","C1",2,NA,NA,NA,"A","A2",0,0
4,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA01AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
5,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Maxwell",NA,NA,"B","B0",0,0
6,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA02HOME02",1,0,"Maxwell",NA,NA,"B","B0",0,NA,"Maxwell",NA,"C","C0",0,0
7,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA02HOME03",1,0,NA,"Maxwell",NA,"C","C0",1,NA,"Maxwell",NA,"C","C1",0,0
8,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA02HOME04",1,1,NA,"Maxwell",NA,"C","C1",2,NA,"Maxwell",NA,"C","C2",0,0
9,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA02HOME05",1,2,NA,"Maxwell",NA,"C","C2",3,NA,"Maxwell",NA,"C","C3",0,0
10,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Mcdaniel",NA,NA,"B","B1",0,0
12,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA03AWAY03",1,1,"Mcdaniel",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
13,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA03AWAY05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Shepherd",NA,NA,"B","B0",0,0
15,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA04HOME02",2,0,"Shepherd",NA,NA,"B","B0",1,NA,"Shepherd",NA,"C","C1",0,0
16,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA04HOME03",1,1,NA,"Shepherd",NA,"C","C1",1,"Sullivan","Shepherd",NA,"E","E1",0,0
17,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA04HOME04",1,1,"Sullivan","Shepherd",NA,"E","E1",2,"Sullivan","Shepherd",NA,"E","E2",0,0
18,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA04HOME05",1,2,"Sullivan","Shepherd",NA,"E","E2",3,"Sullivan","Shepherd",NA,"E","E3",0,0
19,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
21,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
22,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
23,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
24,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
25,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
26,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
27,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
28,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,"Talley",NA,NA,"B","B0",0,0
29,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA08HOME02",1,0,"Talley",NA,NA,"B","B0",1,"Talley",NA,NA,"B","B1",0,0
30,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA08HOME03",2,1,"Talley",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
31,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
32,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
33,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
34,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
35,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA10HOME02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
36,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA10HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
37,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",0,"Ortiz",NA,NA,"B","B0",0,0
38,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA11AWAY02",3,0,"Ortiz",NA,NA,"B","B0",1,NA,"Ortiz",NA,"C","C1",0,0
39,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA11AWAY03",2,1,NA,"Ortiz",NA,"C","C1",2,"Peterson",NA,NA,"B","B2",0,0
40,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA11AWAY05",1,2,"Peterson",NA,NA,"B","B2",3,"Peterson",NA,NA,"B","B3",0,0
41,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME02",1,0,NA,NA,NA,"A","A0",0,"Maxwell",NA,NA,"B","B0",0,3
42,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME03",2,0,"Maxwell",NA,NA,"B","B0",0,NA,"King",NA,"C","C0",1,3
43,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME04",2,0,NA,"King",NA,"C","C0",0,"Schunk",NA,"King","F","F0",0,2
44,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME05",2,0,"Schunk",NA,"King","F","F0",1,"Schunk",NA,NA,"B","B1",1,2
45,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME07",2,1,"Schunk",NA,NA,"B","B1",1,"Shepherd","Schunk",NA,"E","E1",0,1
46,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME09",3,1,"Shepherd","Schunk",NA,"E","E1",2,NA,"Cable",NA,"C","C2",1,1
47,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA12HOME10",1,2,NA,"Cable",NA,"C","C2",3,NA,"Cable",NA,"C","C3",0,0
48,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
49,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA13AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
50,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA13AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
51,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA14HOME01",1,0,NA,NA,NA,"A","A0",0,"Meadows",NA,NA,"B","B0",0,0
52,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA14HOME02",2,0,"Meadows",NA,NA,"B","B0",1,NA,"Meadows",NA,"C","C1",0,0
53,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA14HOME03",1,1,NA,"Meadows",NA,"C","C1",2,NA,"Meadows",NA,"C","C2",0,0
54,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA14HOME04",1,2,NA,"Meadows",NA,"C","C2",3,NA,"Meadows",NA,"C","C3",0,0
55,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA15AWAY01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
56,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA15AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
57,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA15AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
58,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA16HOME01",1,0,NA,NA,NA,"A","A0",0,"Schunk",NA,NA,"B","B0",0,0
59,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA16HOME02",1,0,"Schunk",NA,NA,"B","B0",1,"Schunk",NA,NA,"B","B1",0,0
60,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA16HOME03",2,1,"Schunk",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
61,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA17AWAY02",1,0,NA,NA,NA,"A","A0",0,"Gomez",NA,NA,"B","B0",0,0
62,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA17AWAY03",1,0,"Gomez",NA,NA,"B","B0",1,"Gomez",NA,NA,"B","B1",0,0
63,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA17AWAY04",1,1,"Gomez",NA,NA,"B","B1",2,"Gomez",NA,NA,"B","B2",0,0
64,"MIZZ_GEOR_0418201901","MIZZ_GEOR_0418201901_PA17AWAY05",1,2,"Gomez",NA,NA,"B","B2",3,"Gomez",NA,NA,"B","B3",0,0
