"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",2,"Beloso",NA,NA,"B","B2",0,0
4,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA01AWAY04",1,2,"Beloso",NA,NA,"B","B2",3,"Beloso",NA,NA,"B","B3",0,0
5,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
6,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA02HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA02HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA02HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Dugas",NA,NA,"B","B0",0,0
10,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA03AWAY02",1,0,"Dugas",NA,NA,"B","B0",1,"Dugas",NA,NA,"B","B1",0,0
11,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA03AWAY03",2,1,"Dugas",NA,NA,"B","B1",2,NA,"Dugas",NA,"C","C2",0,0
12,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA03AWAY04",1,2,NA,"Dugas",NA,"C","C2",3,NA,"Dugas",NA,"C","C3",0,0
13,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Williamson",NA,NA,"B","B0",0,0
14,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA04HOME02",1,0,"Williamson",NA,NA,"B","B0",1,"Williamson",NA,NA,"B","B1",0,0
15,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA04HOME03",2,1,"Williamson",NA,NA,"B","B1",1,"Breaux",NA,"Williamson","F","F1",0,0
16,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA04HOME04",2,1,"Breaux",NA,"Williamson","F","F1",2,NA,"Breaux","Williamson","G","G2",0,0
17,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA04HOME05",1,2,NA,"Breaux","Williamson","G","G2",3,NA,"Breaux","Williamson","G","G3",0,0
18,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Mathis",NA,NA,"B","B0",0,1
19,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA05AWAY02",2,0,"Mathis",NA,NA,"B","B0",0,"Watson","Mathis",NA,"E","E0",0,1
20,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA05AWAY03",3,0,"Watson","Mathis",NA,"E","E0",1,"Duplantis","Watson",NA,"E","E1",0,1
21,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA05AWAY04",3,1,"Duplantis","Watson",NA,"E","E1",1,"Beloso","Duplantis",NA,"E","E1",1,1
22,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA05AWAY05",3,1,"Beloso","Duplantis",NA,"E","E1",2,"Smith",NA,"Duplantis","F","F2",0,0
23,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA05AWAY06",1,2,"Smith",NA,"Duplantis","F","F2",3,"Smith",NA,"Duplantis","F","F3",0,0
24,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
25,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,"Reeves",NA,NA,"B","B1",0,0
26,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA06HOME03",1,1,"Reeves",NA,NA,"B","B1",2,"Reeves",NA,NA,"B","B2",0,0
27,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA06HOME04",1,2,"Reeves",NA,NA,"B","B2",2,NA,"Reeves",NA,"C","C2",0,0
28,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA06HOME05",1,2,NA,"Reeves",NA,"C","C2",2,"Gentry","Reeves",NA,"E","E2",0,0
29,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA06HOME06",1,2,"Gentry","Reeves",NA,"E","E2",3,"Gentry","Reeves",NA,"E","E3",0,0
30,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Reid",NA,NA,"B","B0",0,3
31,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA07AWAY02",1,0,"Reid",NA,NA,"B","B0",1,"Reid",NA,NA,"B","B1",0,3
32,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA07AWAY03",2,1,"Reid",NA,NA,"B","B1",2,NA,"Reid",NA,"C","C2",0,3
33,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA07AWAY04",2,2,NA,"Reid",NA,"C","C2",2,"Mathis",NA,"Reid","F","F2",0,3
34,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA07AWAY06",3,2,"Mathis",NA,"Reid","F","F2",2,NA,NA,NA,"A","A2",3,3
35,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA07AWAY08",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
36,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA08HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
37,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA08HOME03",1,1,NA,NA,NA,"A","A1",1,"Breaux",NA,NA,"B","B1",0,0
38,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA08HOME04",2,1,"Breaux",NA,NA,"B","B1",1,"Robinson","Breaux",NA,"E","E1",0,0
39,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA08HOME05",1,1,"Robinson","Breaux",NA,"E","E1",2,"Robinson","Breaux",NA,"E","E2",0,0
40,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA08HOME06",1,2,"Robinson","Breaux",NA,"E","E2",3,"Robinson","Breaux",NA,"E","E3",0,0
41,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",0,"Beloso",NA,NA,"B","B0",0,1
42,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA09AWAY02",2,0,"Beloso",NA,NA,"B","B0",1,"Smith",NA,NA,"B","B1",0,1
43,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA09AWAY03",2,1,"Smith",NA,NA,"B","B1",1,"Dugas",NA,"Smith","F","F1",0,1
44,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA09AWAY04",3,1,"Dugas",NA,"Smith","F","F1",2,NA,"Dugas",NA,"C","C2",1,1
45,"LSTU_ABAM_0427201901","LSTU_ABAM_0427201901_PA09AWAY05",1,2,NA,"Dugas",NA,"C","C2",3,NA,"Dugas",NA,"C","C3",0,0
