"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA01AWAY04",1,2,NA,NA,NA,"A","A2",2,"Deloach",NA,NA,"B","B2",0,0
4,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA01AWAY05",2,2,"Deloach",NA,NA,"B","B2",2,"Hoehner","Deloach",NA,"E","E2",0,0
5,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA01AWAY06",3,2,"Hoehner","Deloach",NA,"E","E2",2,"Blake","Hoehner","Deloach","H","H2",0,0
6,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA01AWAY07",1,2,"Blake","Hoehner","Deloach","H","H2",3,"Blake","Hoehner","Deloach","H","H3",0,0
7,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
8,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Reeves",NA,NA,"B","B1",0,1
9,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA02HOME03",2,1,"Reeves",NA,NA,"B","B1",1,"Mccullough","Reeves",NA,"E","E1",0,1
10,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA02HOME04",2,1,"Mccullough","Reeves",NA,"E","E1",1,NA,"Mccullough","Reeves","G","G1",0,1
11,"TXAM_ABAM_0510201901","TXAM_ABAM_0510201901_PA02HOME06",1,1,NA,"Mccullough","Reeves","G","G1",1,"Gentry","Mccullough","Reeves","H","H1",0,1
