"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Ezell",NA,NA,"B","B0",0,0
5,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA02HOME02",3,0,"Ezell",NA,NA,"B","B0",1,NA,"Martin",NA,"C","C1",0,0
6,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA02HOME03",1,1,NA,"Martin",NA,"C","C1",2,NA,"Martin",NA,"C","C2",0,0
7,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA02HOME04",1,2,NA,"Martin",NA,"C","C2",3,NA,"Martin",NA,"C","C3",0,0
8,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
9,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
10,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
11,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA04HOME01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
13,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
15,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
16,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",2,"Charleston",NA,NA,"B","B2",0,0
17,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA05AWAY04",1,2,"Charleston",NA,NA,"B","B2",2,NA,"Charleston",NA,"C","C2",0,0
18,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA05AWAY05",1,2,NA,"Charleston",NA,"C","C2",3,NA,"Charleston",NA,"C","C3",0,0
19,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,4
20,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME02",1,0,NA,NA,NA,"A","A0",0,NA,"Franklin",NA,"C","C0",0,3
21,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME03",2,0,NA,"Franklin",NA,"C","C0",0,"Ezell",NA,"Franklin","F","F0",0,3
22,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME04",3,0,"Ezell",NA,"Franklin","F","F0",0,NA,NA,NA,"A","A0",3,3
23,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME05",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
24,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME06",1,1,NA,NA,NA,"A","A1",1,NA,"Fletcher",NA,"C","C1",0,0
25,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME07",2,1,NA,"Fletcher",NA,"C","C1",2,NA,NA,"Fletcher","D","D2",0,0
26,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA06HOME08",1,2,NA,NA,"Fletcher","D","D2",3,NA,NA,"Fletcher","D","D3",0,0
27,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
28,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
29,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
30,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,4
31,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,NA,"Mcfarland",NA,"C","C1",0,4
32,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME03",2,1,NA,"Mcfarland",NA,"C","C1",1,"Franklin",NA,"Mcfarland","F","F1",0,4
33,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME04",3,1,"Franklin",NA,"Mcfarland","F","F1",1,NA,"Ezell",NA,"C","C1",2,4
34,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME05",1,1,NA,"Ezell",NA,"C","C1",2,NA,"Ezell",NA,"C","C2",0,2
35,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME06",2,2,NA,"Ezell",NA,"C","C2",2,NA,"Kjerstad",NA,"C","C2",1,2
36,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME08",2,2,NA,"Kjerstad",NA,"C","C2",2,"Fletcher",NA,NA,"B","B2",1,1
37,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME09",2,2,"Fletcher",NA,NA,"B","B2",2,"Kenley","Fletcher",NA,"E","E2",0,0
38,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA08HOME10",1,2,"Kenley","Fletcher",NA,"E","E2",3,"Kenley","Fletcher",NA,"E","E3",0,0
39,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
40,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",1,"Rucker",NA,NA,"B","B1",0,0
41,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA09AWAY03",1,1,"Rucker",NA,NA,"B","B1",2,"Rucker",NA,NA,"B","B2",0,0
42,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA09AWAY04",1,2,"Rucker",NA,NA,"B","B2",3,"Rucker",NA,NA,"B","B3",0,0
43,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA10HOME01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
44,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",1,"Mcfarland",NA,NA,"B","B1",0,0
45,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA10HOME03",2,1,"Mcfarland",NA,NA,"B","B1",1,"Franklin","Mcfarland",NA,"E","E1",0,0
46,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA10HOME04",3,1,"Franklin","Mcfarland",NA,"E","E1",2,NA,"Franklin","Mcfarland","G","G2",0,0
47,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA10HOME05",1,2,NA,"Franklin","Mcfarland","G","G2",3,NA,"Franklin","Mcfarland","G","G3",0,0
48,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",0,"Charleston",NA,NA,"B","B0",0,2
49,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY03",1,0,"Charleston",NA,NA,"B","B0",1,"Charleston",NA,NA,"B","B1",0,2
50,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY04",1,1,"Charleston",NA,NA,"B","B1",1,NA,"Charleston",NA,"C","C1",0,2
51,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY05",2,1,NA,"Charleston",NA,"C","C1",2,NA,NA,"Charleston","D","D2",0,2
52,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY06",2,2,NA,NA,"Charleston","D","D2",2,NA,"Soularie",NA,"C","C2",1,2
53,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY07",2,2,NA,"Soularie",NA,"C","C2",2,"Russell",NA,NA,"B","B2",1,1
54,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY08",2,2,"Russell",NA,NA,"B","B2",2,"Martinez","Russell",NA,"E","E2",0,0
55,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA11AWAY10",1,2,"Martinez","Russell",NA,"E","E2",3,NA,"Russell",NA,"C","C3",0,0
56,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA12HOME04",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
57,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA12HOME05",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
58,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA12HOME06",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
59,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA12HOME07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
60,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA13AWAY02",1,0,NA,NA,NA,"A","A0",0,"Rucker",NA,NA,"B","B0",0,0
61,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA13AWAY03",2,0,"Rucker",NA,NA,"B","B0",1,NA,"Rucker",NA,"C","C1",0,0
62,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA13AWAY05",1,1,NA,"Rucker",NA,"C","C1",2,NA,NA,NA,"A","A2",0,0
63,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA13AWAY06",1,2,NA,NA,NA,"A","A2",2,"Scott",NA,NA,"B","B2",0,0
64,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA13AWAY07",1,2,"Scott",NA,NA,"B","B2",3,"Scott",NA,NA,"B","B3",0,0
65,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,5
66,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME04",1,1,NA,NA,NA,"A","A1",1,"Mcfarland",NA,NA,"B","B1",0,5
67,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME05",2,1,"Mcfarland",NA,NA,"B","B1",1,"Franklin","Mcfarland",NA,"E","E1",0,5
68,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME06",3,1,"Franklin","Mcfarland",NA,"E","E1",1,"Ezell","Franklin","Mcfarland","H","H1",0,5
69,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME08",5,1,"Ezell","Franklin","Mcfarland","H","H1",1,NA,"Martin","Ezell","G","G1",2,5
70,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME09",3,1,NA,"Martin","Ezell","G","G1",1,NA,NA,NA,"A","A1",3,3
71,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME10",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
72,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA14HOME11",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
73,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA15AWAY03",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
74,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA15AWAY04",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
75,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA15AWAY06",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
76,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA15AWAY07",1,2,NA,NA,NA,"A","A2",2,"Russell",NA,NA,"B","B2",0,0
77,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA15AWAY08",2,2,"Russell",NA,NA,"B","B2",2,"Martinez","Russell",NA,"E","E2",0,0
78,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA15AWAY10",2,2,"Martinez","Russell",NA,"E","E2",3,"Martinez","Russell",NA,"E","E3",0,0
79,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA16HOME03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
80,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA16HOME04",1,1,NA,NA,NA,"A","A1",1,NA,"Plunkett",NA,"C","C1",0,1
81,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA16HOME05",1,1,NA,"Plunkett",NA,"C","C1",2,NA,"Plunkett",NA,"C","C2",0,1
82,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA16HOME06",2,2,NA,"Plunkett",NA,"C","C2",2,"Franklin","Plunkett",NA,"E","E2",1,1
83,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA16HOME07",1,2,"Franklin","Plunkett",NA,"E","E2",3,"Franklin","Plunkett",NA,"E","E3",0,0
84,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA17AWAY03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
85,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA17AWAY04",1,1,NA,NA,NA,"A","A1",1,NA,"Scott",NA,"C","C1",0,0
86,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA17AWAY06",1,1,NA,"Scott",NA,"C","C1",2,NA,"Scott",NA,"C","C2",0,0
87,"TENN_ARKS_0427201901","TENN_ARKS_0427201901_PA17AWAY07",1,2,NA,"Scott",NA,"C","C2",3,NA,"Scott",NA,"C","C3",0,0
