"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Kessinger",NA,NA,"B","B1",0,0
3,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA01AWAY03",1,1,"Kessinger",NA,NA,"B","B1",2,"Kessinger",NA,NA,"B","B2",0,0
4,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA01AWAY04",1,2,"Kessinger",NA,NA,"B","B2",2,NA,"Kessinger",NA,"C","C2",0,0
5,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA01AWAY05",1,2,NA,"Kessinger",NA,"C","C2",2,"Dillard","Kessinger",NA,"E","E2",0,0
6,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA01AWAY06",1,2,"Dillard","Kessinger",NA,"E","E2",3,"Dillard","Kessinger",NA,"E","E3",0,0
7,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
9,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Zimmermann",NA,NA,"B","B2",0,0
10,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA02HOME04",2,2,"Zimmermann",NA,NA,"B","B2",3,"Cornelius",NA,NA,"B","B3",0,0
11,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Zabowski",NA,"C","C0",0,0
12,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA03AWAY02",3,0,NA,"Zabowski",NA,"C","C0",1,NA,"Johnson",NA,"C","C1",0,0
13,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA03AWAY03",2,1,NA,"Johnson",NA,"C","C1",2,"Loposer",NA,NA,"B","B2",0,0
14,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA03AWAY04",2,2,"Loposer",NA,NA,"B","B2",3,"Elko",NA,NA,"B","B3",0,0
15,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
17,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
18,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
19,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
20,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",2,"Keenan",NA,NA,"B","B2",0,1
21,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA05AWAY04",2,2,"Keenan",NA,NA,"B","B2",2,"Dillard","Keenan",NA,"E","E2",0,1
22,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA05AWAY05",3,2,"Dillard","Keenan",NA,"E","E2",2,NA,"Olenek","Dillard","G","G2",1,1
23,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA05AWAY06",1,2,NA,"Olenek","Dillard","G","G2",3,NA,"Olenek","Dillard","G","G3",0,0
24,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Gomez",NA,NA,"B","B0",0,0
25,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA06HOME02",1,0,"Gomez",NA,NA,"B","B0",1,"Gomez",NA,NA,"B","B1",0,0
26,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA06HOME03",2,1,"Gomez",NA,NA,"B","B1",1,"Holt","Gomez",NA,"E","E1",0,0
27,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA06HOME04",1,1,"Holt","Gomez",NA,"E","E1",2,"Holt","Gomez",NA,"E","E2",0,0
28,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA06HOME05",1,2,"Holt","Gomez",NA,"E","E2",3,NA,"Gomez",NA,"C","C3",0,0
29,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Johnson",NA,NA,"B","B0",0,1
30,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA07AWAY02",2,0,"Johnson",NA,NA,"B","B0",0,"Loposer","Johnson",NA,"E","E0",0,1
31,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA07AWAY03",2,0,"Loposer","Johnson",NA,"E","E0",0,NA,NA,"Johnson","D","D0",0,1
32,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA07AWAY04",2,0,NA,NA,"Johnson","D","D0",0,"Elko",NA,"Johnson","F","F0",1,1
33,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA07AWAY05",2,0,"Elko",NA,"Johnson","F","F0",2,NA,NA,"Johnson","D","D2",0,0
34,"OMSS_MIZZ_0323201901","OMSS_MIZZ_0323201901_PA07AWAY06",1,2,NA,NA,"Johnson","D","D2",3,NA,NA,"Johnson","D","D3",0,0
