"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Mcconnell",NA,NA,"B","B1",0,0
3,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA01AWAY03",2,1,"Mcconnell",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
4,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Olenek",NA,NA,"B","B0",0,0
5,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA02HOME02",2,0,"Olenek",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
6,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Keenan",NA,NA,"B","B2",0,0
7,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA02HOME04",2,2,"Keenan",NA,NA,"B","B2",2,"Dillard","Keenan",NA,"E","E2",0,0
8,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA02HOME05",1,2,"Dillard","Keenan",NA,"E","E2",3,"Dillard","Keenan",NA,"E","E3",0,0
9,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",2,"Dalton",NA,NA,"B","B2",0,0
12,"FLOR_OMSS_0405201901","FLOR_OMSS_0405201901_PA03AWAY04",1,2,"Dalton",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
