"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Berryhill",NA,NA,"B","B1",0,0
9,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA03AWAY03",2,1,"Berryhill",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
10,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Soularie",NA,NA,"B","B0",0,0
11,"SCAR_TENN_0323201901","SCAR_TENN_0323201901_PA04HOME02",2,0,"Soularie",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
