"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA01AWAY03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Watson",NA,NA,"B","B2",0,0
7,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA02HOME04",1,2,"Watson",NA,NA,"B","B2",2,NA,"Watson",NA,"C","C2",0,0
8,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA02HOME05",2,2,NA,"Watson",NA,"C","C2",2,"Reid",NA,"Watson","F","F2",0,0
9,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA02HOME06",1,2,"Reid",NA,"Watson","F","F2",3,"Reid",NA,"Watson","F","F3",0,0
10,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
12,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA03AWAY03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
13,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
14,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,"Beloso",NA,NA,"B","B1",0,0
15,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA04HOME03",1,1,"Beloso",NA,NA,"B","B1",2,"Beloso",NA,NA,"B","B2",0,0
16,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA04HOME04",1,2,"Beloso",NA,NA,"B","B2",3,"Beloso",NA,NA,"B","B3",0,0
17,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Foster",NA,"C","C0",0,1
18,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA05AWAY02",1,0,NA,"Foster",NA,"C","C0",1,NA,"Foster",NA,"C","C1",0,1
19,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA05AWAY03",2,1,NA,"Foster",NA,"C","C1",1,"Deloach",NA,NA,"B","B1",1,1
20,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA05AWAY04",2,1,"Deloach",NA,NA,"B","B1",2,"Blaum",NA,NA,"B","B2",0,0
21,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA05AWAY05",1,2,"Blaum",NA,NA,"B","B2",3,"Blaum",NA,NA,"B","B3",0,0
22,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
23,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,"Smith",NA,NA,"B","B1",0,0
24,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA06HOME03",1,1,"Smith",NA,NA,"B","B1",1,NA,"Smith",NA,"C","C1",0,0
25,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA06HOME04",1,1,NA,"Smith",NA,"C","C1",2,NA,"Smith",NA,"C","C2",0,0
26,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA06HOME05",1,2,NA,"Smith",NA,"C","C2",3,NA,"Smith",NA,"C","C3",0,0
27,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Shewmake",NA,"C","C0",0,0
28,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA07AWAY02",1,0,NA,"Shewmake",NA,"C","C0",1,NA,"Shewmake",NA,"C","C1",0,0
29,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA07AWAY03",1,1,NA,"Shewmake",NA,"C","C1",2,NA,"Shewmake",NA,"C","C2",0,0
30,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA07AWAY04",2,2,NA,"Shewmake",NA,"C","C2",3,NA,"Shewmake",NA,"C","C3",0,0
31,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
32,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
33,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
34,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
35,"TXAM_LSTU_0405201901","TXAM_LSTU_0405201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",1,"Walters",NA,NA,"B","B1",0,0
