"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
5,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME03",1,1,NA,NA,NA,"A","A1",1,"Maldonado",NA,NA,"B","B1",0,0
7,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME04",3,1,"Maldonado",NA,NA,"B","B1",1,NA,"Calilao","Maldonado","G","G1",0,0
8,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME05",1,1,NA,"Calilao","Maldonado","G","G1",1,"Acton","Calilao","Maldonado","H","H1",0,0
9,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME06",4,1,"Acton","Calilao","Maldonado","H","H1",2,"Dalton","Acton","Calilao","H","H2",0,0
10,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA02HOME07",1,2,"Dalton","Acton","Calilao","H","H2",3,"Dalton","Acton","Calilao","H","H3",0,0
11,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
13,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,3
15,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,NA,"Fabian",NA,"C","C1",0,3
16,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA04HOME03",1,1,NA,"Fabian",NA,"C","C1",2,NA,"Fabian",NA,"C","C2",0,3
17,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA04HOME04",1,2,NA,"Fabian",NA,"C","C2",2,"Langworthy","Fabian",NA,"E","E2",0,3
18,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA04HOME05",3,2,"Langworthy","Fabian",NA,"E","E2",2,NA,NA,NA,"A","A2",3,3
19,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA04HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
20,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
21,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
22,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",2,"Lewis",NA,NA,"B","B2",0,0
23,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA05AWAY04",1,2,"Lewis",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
24,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA06HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
25,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA06HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
26,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA06HOME04",1,2,NA,NA,NA,"A","A2",2,"Smith",NA,NA,"B","B2",0,0
27,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA06HOME05",1,2,"Smith",NA,NA,"B","B2",3,"Smith",NA,NA,"B","B3",0,0
28,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Johnson",NA,NA,"B","B0",0,3
29,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA07AWAY02",2,0,"Johnson",NA,NA,"B","B0",0,"Shinn","Johnson",NA,"E","E0",0,3
30,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA07AWAY03",3,0,"Shinn","Johnson",NA,"E","E0",0,"Curtis","Shinn","Johnson","H","H0",0,3
31,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA07AWAY04",4,0,"Curtis","Shinn","Johnson","H","H0",2,NA,NA,"Shinn","D","D2",1,3
32,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA07AWAY05",2,2,NA,NA,"Shinn","D","D2",2,NA,NA,NA,"A","A2",2,2
33,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA07AWAY07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
34,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
35,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
36,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
37,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
38,"KENT_FLOR_0426201901","KENT_FLOR_0426201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",1,"Gei",NA,NA,"B","B1",0,1
