Sequence,GameID,PlateAppID,NumComponents,startOuts,startOnFirst,startOnSecond,startOnThird,startBaseState,startBaseOutState,endOuts,endOnFirst,endOnSecond,endOnThird,endBaseState,FinalBaseOutState,TotalRPrime,R
1,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA01AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,1
2,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA01AWAY02,1,1,NA,NA,NA,A,A1,1,NA,NA,NA,A,A1,1,1
3,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA01AWAY03,1,1,NA,NA,NA,A,A1,1,Mccullough,NA,NA,B,B1,0,0
4,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA01AWAY04,2,1,Mccullough,NA,NA,B,B1,2,NA,Mccullough,NA,C,C2,0,0
5,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA01AWAY05,1,2,NA,Mccullough,NA,C,C2,3,NA,Mccullough,NA,C,C3,0,0
6,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA02HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
7,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA02HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
8,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA02HOME03,1,2,NA,NA,NA,A,A2,2,Julien,NA,NA,B,B2,0,0
9,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA02HOME04,2,2,Julien,NA,NA,B,B2,2,Davis,Julien,NA,E,E2,0,0
10,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA02HOME05,1,2,Davis,Julien,NA,E,E2,3,Davis,Julien,NA,E,E3,0,0
11,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA03AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
12,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA03AWAY02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
13,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA03AWAY03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
14,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME01,1,0,NA,NA,NA,A,A0,0,Williams,NA,NA,B,B0,0,3
15,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME02,2,0,Williams,NA,NA,B,B0,1,NA,Williams,NA,C,C1,0,3
16,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME04,2,1,NA,Williams,NA,C,C1,1,Holland,NA,NA,B,B1,1,3
17,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME05,2,1,Holland,NA,NA,B,B1,1,Moore,Holland,NA,E,E1,0,2
18,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME06,3,1,Moore,Holland,NA,E,E1,2,NA,Moore,Holland,G,G2,0,2
19,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME07,4,2,NA,Moore,Holland,G,G2,2,NA,Bliss,NA,C,C2,2,2
20,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA04HOME08,1,2,NA,Bliss,NA,C,C2,3,NA,Bliss,NA,C,C3,0,0
21,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,2
22,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY02,1,1,NA,NA,NA,A,A1,1,Auerbach,NA,NA,B,B1,0,2
23,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY03,1,1,Auerbach,NA,NA,B,B1,1,NA,Auerbach,NA,C,C1,0,2
24,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY04,1,1,NA,Auerbach,NA,C,C1,2,NA,Auerbach,NA,C,C2,0,2
25,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY05,2,2,NA,Auerbach,NA,C,C2,2,Mccullough,NA,NA,B,B2,1,2
26,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY06,2,2,Mccullough,NA,NA,B,B2,2,Gentry,Mccullough,NA,E,E2,0,1
27,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY07,3,2,Gentry,Mccullough,NA,E,E2,2,Williamson,Gentry,NA,E,E2,1,1
28,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA05AWAY08,1,2,Williamson,Gentry,NA,E,E2,3,Williamson,Gentry,NA,E,E3,0,0
29,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA06HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
30,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA06HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
31,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA06HOME03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
32,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA07AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
33,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA07AWAY02,1,1,NA,NA,NA,A,A1,1,Ras,NA,NA,B,B1,0,0
34,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA07AWAY03,1,1,Ras,NA,NA,B,B1,2,Ras,NA,NA,B,B2,0,0
35,ABAM_AUBN_0505201901,ABAM_AUBN_0505201901_PA07AWAY05,1,2,Ras,NA,NA,B,B2,2,NA,Ras,NA,C,C2,0,0
