"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
2,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Charleston",NA,NA,"B","B1",0,2
3,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY03",1,1,"Charleston",NA,NA,"B","B1",1,NA,NA,"Charleston","D","D1",0,2
4,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY04",1,1,NA,NA,"Charleston","D","D1",1,"Lipcius",NA,"Charleston","F","F1",0,2
5,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY05",3,1,"Lipcius",NA,"Charleston","F","F1",1,NA,"Soularie","Lipcius","G","G1",1,2
6,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY06",3,1,NA,"Soularie","Lipcius","G","G1",2,NA,NA,"Soularie","D","D2",1,1
7,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA01AWAY07",1,2,NA,NA,"Soularie","D","D2",3,NA,NA,"Soularie","D","D3",0,0
8,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Davis",NA,NA,"B","B0",0,2
9,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA02HOME02",2,0,"Davis",NA,NA,"B","B0",1,NA,"Davis",NA,"C","C1",0,2
10,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA02HOME03",2,1,NA,"Davis",NA,"C","C1",1,"Bleday",NA,"Davis","F","F1",0,2
11,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA02HOME04",3,1,"Bleday",NA,"Davis","F","F1",1,"Scott",NA,"Bleday","F","F1",1,2
12,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA02HOME05",3,1,"Scott",NA,"Bleday","F","F1",2,"Clarke",NA,NA,"B","B2",1,1
13,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA02HOME06",1,2,"Clarke",NA,NA,"B","B2",3,"Clarke",NA,NA,"B","B3",0,0
14,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Ferguson",NA,NA,"B","B0",0,1
15,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY02",1,0,"Ferguson",NA,NA,"B","B0",0,NA,"Ferguson",NA,"C","C0",0,1
16,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY03",1,0,NA,"Ferguson",NA,"C","C0",1,NA,"Ferguson",NA,"C","C1",0,1
17,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY04",2,1,NA,"Ferguson",NA,"C","C1",1,"Rucker",NA,NA,"B","B1",1,1
18,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY05",1,1,"Rucker",NA,NA,"B","B1",1,NA,"Rucker",NA,"C","C1",0,0
19,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY06",3,1,NA,"Rucker",NA,"C","C1",2,NA,NA,"Rucker","D","D2",0,0
20,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA03AWAY07",1,2,NA,NA,"Rucker","D","D2",3,NA,NA,"Rucker","D","D3",0,0
21,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,5
22,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME03",1,0,NA,NA,NA,"A","A0",0,"Duvall",NA,NA,"B","B0",0,4
23,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME04",2,0,"Duvall",NA,NA,"B","B0",0,NA,"Gonzalez","Duvall","G","G0",0,4
24,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME05",3,0,NA,"Gonzalez","Duvall","G","G0",0,NA,"Davis",NA,"C","C0",2,4
25,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME06",1,0,NA,"Davis",NA,"C","C0",1,NA,"Davis",NA,"C","C1",0,2
26,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME07",2,1,NA,"Davis",NA,"C","C1",1,NA,NA,NA,"A","A1",2,2
27,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME09",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
28,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME11",1,2,NA,NA,NA,"A","A2",2,"Clarke",NA,NA,"B","B2",0,0
29,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA04HOME12",1,2,"Clarke",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
30,"TENN_VAND_0330201901","TENN_VAND_0330201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
