"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA01AWAY01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA01AWAY03",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Calilao",NA,NA,"B","B0",0,0
8,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA03AWAY02",1,0,"Calilao",NA,NA,"B","B0",1,"Calilao",NA,NA,"B","B1",0,0
9,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA03AWAY03",2,1,"Calilao",NA,NA,"B","B1",2,"Acton",NA,NA,"B","B2",0,0
10,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA03AWAY04",2,2,"Acton",NA,NA,"B","B2",2,"Fabian","Acton",NA,"E","E2",0,0
11,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA03AWAY05",1,2,"Fabian","Acton",NA,"E","E2",3,"Fabian","Acton",NA,"E","E3",0,0
12,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
14,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
15,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,2
16,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY02",1,0,NA,NA,NA,"A","A0",0,"Young",NA,NA,"B","B0",0,1
17,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY03",1,0,"Young",NA,NA,"B","B0",0,NA,"Young",NA,"C","C0",0,1
18,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY04",2,0,NA,"Young",NA,"C","C0",0,"Mcconnell",NA,"Young","F","F0",0,1
19,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY05",2,0,"Mcconnell",NA,"Young","F","F0",2,NA,NA,"Young","D","D2",0,1
20,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY06",1,2,NA,NA,"Young","D","D2",2,NA,NA,NA,"A","A2",1,1
21,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA05AWAY07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
22,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
23,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA06HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
24,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA06HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
25,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
26,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
27,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",2,NA,"Fabian",NA,"C","C2",0,0
28,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA07AWAY04",1,2,NA,"Fabian",NA,"C","C2",3,NA,"Fabian",NA,"C","C3",0,0
29,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,"Davis",NA,NA,"B","B0",0,4
30,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME02",2,0,"Davis",NA,NA,"B","B0",0,"Martin","Davis",NA,"E","E0",0,4
31,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME03",3,0,"Martin","Davis",NA,"E","E0",0,"Bleday","Martin","Davis","H","H0",0,4
32,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME04",4,0,"Bleday","Martin","Davis","H","H0",0,NA,NA,NA,"A","A0",4,4
33,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME05",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
34,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME06",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
35,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA08HOME07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
36,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
37,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
38,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
39,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA10HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
40,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA10HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
41,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA10HOME04",1,2,NA,NA,NA,"A","A2",2,"Davis",NA,NA,"B","B2",0,0
42,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA10HOME05",1,2,"Davis",NA,NA,"B","B2",2,NA,"Davis",NA,"C","C2",0,0
43,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA10HOME06",1,2,NA,"Davis",NA,"C","C2",3,NA,"Davis",NA,"C","C3",0,0
44,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
45,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
46,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",2,"Dalton",NA,NA,"B","B2",0,0
47,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA11AWAY04",1,2,"Dalton",NA,NA,"B","B2",3,"Dalton",NA,NA,"B","B3",0,0
48,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",0,"Bleday",NA,NA,"B","B0",0,4
49,"FLOR_VAND_0323201901","FLOR_VAND_0323201901_PA12HOME02",2,0,"Bleday",NA,NA,"B","B0",0,"Scott","Bleday",NA,"E","E0",0,4
