"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Mangum",NA,"C","C0",0,1
2,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA01AWAY02",1,0,NA,"Mangum",NA,"C","C0",1,NA,"Mangum",NA,"C","C1",0,1
3,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA01AWAY03",1,1,NA,"Mangum",NA,"C","C1",1,NA,NA,"Mangum","D","D1",0,1
4,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA01AWAY04",1,1,NA,NA,"Mangum","D","D1",2,NA,NA,"Mangum","D","D2",0,1
5,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA01AWAY05",2,2,NA,NA,"Mangum","D","D2",2,NA,"Macnamee",NA,"C","C2",1,1
6,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA01AWAY06",1,2,NA,"Macnamee",NA,"C","C2",3,NA,"Macnamee",NA,"C","C3",0,0
7,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
8,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Charleston",NA,NA,"B","B1",0,2
9,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME03",2,1,"Charleston",NA,NA,"B","B1",1,NA,"Lipcius","Charleston","G","G1",0,2
10,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME04",3,1,NA,"Lipcius","Charleston","G","G1",1,"Soularie",NA,"Lipcius","F","F1",1,2
11,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME05",1,1,"Soularie",NA,"Lipcius","F","F1",2,"Soularie",NA,"Lipcius","F","F2",0,1
12,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME06",3,2,"Soularie",NA,"Lipcius","F","F2",2,"Martinez","Soularie",NA,"E","E2",1,1
13,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA02HOME07",1,2,"Martinez","Soularie",NA,"E","E2",3,"Martinez","Soularie",NA,"E","E3",0,0
14,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
15,"MSST_TENN_0405201901","MSST_TENN_0405201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
