"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
8,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA03AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
9,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA03AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
10,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA03AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
11,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA04HOME01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
13,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
15,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",1,"Adams",NA,NA,"B","B1",0,0
16,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA05AWAY03",1,1,"Adams",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
17,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA05AWAY04",1,2,NA,NA,NA,"A","A2",2,"Servideo",NA,NA,"B","B2",0,0
18,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA05AWAY05",2,2,"Servideo",NA,NA,"B","B2",2,"Kessinger","Servideo",NA,"E","E2",0,0
19,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA05AWAY06",1,2,"Kessinger","Servideo",NA,"E","E2",3,"Kessinger","Servideo",NA,"E","E3",0,0
20,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
21,"OMSS_LSTU_0504201901","OMSS_LSTU_0504201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,"Reid",NA,NA,"B","B1",0,0
