"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,3
5,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA02HOME02",2,1,NA,NA,NA,"A","A1",1,NA,"Kessinger",NA,"C","C1",0,3
6,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA02HOME03",2,1,NA,"Kessinger",NA,"C","C1",2,NA,NA,"Kessinger","D","D2",0,3
7,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA02HOME04",1,2,NA,NA,"Kessinger","D","D2",2,"Dillard",NA,"Kessinger","F","F2",0,3
8,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA02HOME05",3,2,"Dillard",NA,"Kessinger","F","F2",2,NA,NA,NA,"A","A2",3,3
9,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA02HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
10,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
12,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
13,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Graham",NA,NA,"B","B0",0,0
14,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA04HOME02",2,0,"Graham",NA,NA,"B","B0",1,NA,"Graham",NA,"C","C1",0,0
15,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA04HOME04",2,1,NA,"Graham",NA,"C","C1",1,"Servideo",NA,"Graham","F","F1",0,0
16,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA04HOME05",2,1,"Servideo",NA,"Graham","F","F1",2,NA,"Servideo",NA,"C","C2",0,0
17,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA04HOME06",1,2,NA,"Servideo",NA,"C","C2",3,NA,"Servideo",NA,"C","C3",0,0
18,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
21,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
23,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
24,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Schultz",NA,NA,"B","B0",0,0
25,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA07AWAY02",2,0,"Schultz",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
26,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",2,"Kessler",NA,NA,"B","B2",0,0
27,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA07AWAY04",1,2,"Kessler",NA,NA,"B","B2",3,"Kessler",NA,NA,"B","B3",0,0
28,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
29,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA08HOME02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
30,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
31,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
32,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
33,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",2,NA,"Gei",NA,"C","C2",0,0
34,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA09AWAY04",1,2,NA,"Gei",NA,"C","C2",3,NA,"Gei",NA,"C","C3",0,0
35,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
36,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",1,"Servideo",NA,NA,"B","B1",0,2
37,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA10HOME03",1,1,"Servideo",NA,NA,"B","B1",1,NA,"Servideo",NA,"C","C1",0,2
38,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA10HOME04",2,1,NA,"Servideo",NA,"C","C1",2,NA,NA,NA,"A","A2",1,2
39,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA10HOME05",1,2,NA,NA,NA,"A","A2",2,NA,NA,NA,"A","A2",1,1
40,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA10HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
41,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
42,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
43,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",2,"Shinn",NA,NA,"B","B2",0,0
44,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA11AWAY04",1,2,"Shinn",NA,NA,"B","B2",3,"Shinn",NA,NA,"B","B3",0,0
45,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Dillard",NA,"C","C0",0,1
46,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME02",2,0,NA,"Dillard",NA,"C","C0",0,"Zabowski",NA,NA,"B","B0",1,1
47,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME03",1,0,"Zabowski",NA,NA,"B","B0",0,NA,"Zabowski",NA,"C","C0",0,0
48,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME04",2,0,NA,"Zabowski",NA,"C","C0",0,"Johnson",NA,"Zabowski","F","F0",0,0
49,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME06",1,0,"Johnson",NA,"Zabowski","F","F0",1,"Johnson",NA,"Zabowski","F","F1",0,0
50,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME07",1,1,"Johnson",NA,"Zabowski","F","F1",2,"Johnson",NA,"Zabowski","F","F2",0,0
51,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME08",1,2,"Johnson",NA,"Zabowski","F","F2",2,NA,"Johnson","Zabowski","G","G2",0,0
52,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME09",1,2,NA,"Johnson","Zabowski","G","G2",2,"Servideo","Johnson","Zabowski","H","H2",0,0
53,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA12HOME10",1,2,"Servideo","Johnson","Zabowski","H","H2",3,"Servideo","Johnson","Zabowski","H","H3",0,0
54,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA13AWAY02",1,0,NA,NA,NA,"A","A0",0,"Shelby",NA,NA,"B","B0",0,0
55,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA13AWAY03",1,0,"Shelby",NA,NA,"B","B0",0,NA,"Shelby",NA,"C","C0",0,0
56,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA13AWAY04",1,0,NA,"Shelby",NA,"C","C0",1,NA,"Shelby",NA,"C","C1",0,0
57,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA13AWAY05",2,1,NA,"Shelby",NA,"C","C1",2,NA,NA,"Shelby","D","D2",0,0
58,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA13AWAY06",1,2,NA,NA,"Shelby","D","D2",3,NA,NA,"Shelby","D","D3",0,0
59,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA14HOME02",1,0,NA,NA,NA,"A","A0",0,"Kessinger",NA,NA,"B","B0",0,1
60,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA14HOME03",2,0,"Kessinger",NA,NA,"B","B0",0,"Keenan",NA,"Kessinger","F","F0",0,1
61,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA14HOME04",3,0,"Keenan",NA,"Kessinger","F","F0",0,"Dillard",NA,"Keenan","F","F0",1,1
62,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA14HOME05",1,0,"Dillard",NA,"Keenan","F","F0",1,"Dillard",NA,"Keenan","F","F1",0,0
63,"KENT_OMSS_0412201901","KENT_OMSS_0412201901_PA14HOME06",1,1,"Dillard",NA,"Keenan","F","F1",2,"Dillard",NA,"Keenan","F","F2",0,0
