GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA01AWAY01,away,Ezell,1,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA02HOME03,home,Blaum,2,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA05AWAY02,away,Franklin,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA05AWAY04,away,Opitz,8,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA05AWAY04,away,Franklin,7,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA07AWAY04,away,Kjerstad,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME02,home,Blaum,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME02,home,Shewmake,1,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME04,home,Blaum,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME04,home,Shewmake,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME05,home,Blake,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME05,home,Blaum,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA08HOME06,home,Blake,4,out,2,0,-2,0,1,1,c,3b,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA12HOME02,home,Blaum,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA12HOME03,home,Blaum,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA16HOME02,home,Shewmake,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA16HOME03,home,Shewmake,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA16HOME05,home,Deloach,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA16HOME06,home,Deloach,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
ARKS_TXAM_0516201901,ARKS_TXAM_0516201901_PA18HOME05,home,Foster,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
