"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Blaum",NA,NA,"B","B0",0,0
2,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA01AWAY02",1,0,"Blaum",NA,NA,"B","B0",1,"Blaum",NA,NA,"B","B1",0,0
3,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA01AWAY03",1,1,"Blaum",NA,NA,"B","B1",2,"Blaum",NA,NA,"B","B2",0,0
4,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA01AWAY04",1,2,"Blaum",NA,NA,"B","B2",2,NA,"Blaum",NA,"C","C2",0,0
5,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA01AWAY05",1,2,NA,"Blaum",NA,"C","C2",3,NA,"Blaum",NA,"C","C3",0,0
6,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"TXAM_OMSS_0427201901","TXAM_OMSS_0427201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
