"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Langworthy",NA,NA,"B","B1",0,0
3,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA01AWAY03",1,1,"Langworthy",NA,NA,"B","B1",2,"Langworthy",NA,NA,"B","B2",0,0
4,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA01AWAY04",1,2,"Langworthy",NA,NA,"B","B2",2,NA,"Langworthy",NA,"C","C2",0,0
5,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA01AWAY05",1,2,NA,"Langworthy",NA,"C","C2",3,NA,"Langworthy",NA,"C","C3",0,0
6,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Duplantis",NA,NA,"B","B2",0,0
9,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA02HOME04",2,2,"Duplantis",NA,NA,"B","B2",3,"Reid",NA,NA,"B","B3",0,0
10,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Acton",NA,NA,"B","B0",0,6
11,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY02",2,0,"Acton",NA,NA,"B","B0",0,"Dalton","Acton",NA,"E","E0",0,6
12,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY03",3,0,"Dalton","Acton",NA,"E","E0",0,"Young","Dalton","Acton","H","H0",0,6
13,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY04",4,0,"Young","Dalton","Acton","H","H0",1,NA,"Young","Dalton","G","G1",1,6
14,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY05",3,1,NA,"Young","Dalton","G","G1",1,NA,"Smith",NA,"C","C1",2,5
15,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY06",1,1,NA,"Smith",NA,"C","C1",2,NA,"Smith",NA,"C","C2",0,3
16,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY07",2,2,NA,"Smith",NA,"C","C2",2,"Langworthy",NA,NA,"B","B2",1,3
17,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY08",2,2,"Langworthy",NA,NA,"B","B2",2,NA,"Butler","Langworthy","G","G2",0,2
18,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY09",3,2,NA,"Butler","Langworthy","G","G2",2,"Calilao",NA,NA,"B","B2",2,2
19,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY10",1,2,"Calilao",NA,NA,"B","B2",2,NA,"Calilao",NA,"C","C2",0,0
20,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA03AWAY11",1,2,NA,"Calilao",NA,"C","C2",3,NA,"Calilao",NA,"C","C3",0,0
21,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
23,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",2,"Broussard",NA,NA,"B","B2",0,0
24,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA04HOME04",2,2,"Broussard",NA,NA,"B","B2",2,"Digiacomo","Broussard",NA,"E","E2",0,0
25,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA04HOME05",1,2,"Digiacomo","Broussard",NA,"E","E2",3,"Digiacomo","Broussard",NA,"E","E3",0,0
26,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA05AWAY02",1,0,NA,NA,NA,"A","A0",0,NA,"Dalton",NA,"C","C0",0,1
27,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA05AWAY03",2,0,NA,"Dalton",NA,"C","C0",0,"Young",NA,"Dalton","F","F0",0,1
28,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA05AWAY04",1,0,"Young",NA,"Dalton","F","F0",1,NA,NA,"Dalton","D","D1",0,1
29,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA05AWAY05",1,1,NA,NA,"Dalton","D","D1",2,NA,NA,"Dalton","D","D2",0,1
30,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA05AWAY06",2,2,NA,NA,"Dalton","D","D2",2,"Smith",NA,NA,"B","B2",1,1
31,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA05AWAY07",1,2,"Smith",NA,NA,"B","B2",3,"Smith",NA,NA,"B","B3",0,0
32,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
33,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
34,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",2,"Duplantis",NA,NA,"B","B2",0,0
35,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA06HOME04",2,2,"Duplantis",NA,NA,"B","B2",2,"Reid","Duplantis",NA,"E","E2",0,0
36,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA06HOME05",1,2,"Reid","Duplantis",NA,"E","E2",3,"Reid","Duplantis",NA,"E","E3",0,0
37,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Langworthy",NA,NA,"B","B0",0,3
38,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA07AWAY02",1,0,"Langworthy",NA,NA,"B","B0",1,"Langworthy",NA,NA,"B","B1",0,3
39,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA07AWAY03",2,1,"Langworthy",NA,NA,"B","B1",1,"Calilao","Langworthy",NA,"E","E1",0,3
40,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA07AWAY04",3,1,"Calilao","Langworthy",NA,"E","E1",1,NA,NA,NA,"A","A1",3,3
41,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA07AWAY05",1,1,NA,NA,NA,"A","A1",1,"Dalton",NA,NA,"B","B1",0,0
42,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA07AWAY06",2,1,"Dalton",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
43,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
44,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
45,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",2,"Digiacomo",NA,NA,"B","B2",0,0
46,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA08HOME05",1,2,"Digiacomo",NA,NA,"B","B2",3,"Digiacomo",NA,NA,"B","B3",0,0
47,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY04",1,0,NA,NA,NA,"A","A0",0,"Fabian",NA,NA,"B","B0",0,3
48,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY05",2,0,"Fabian",NA,NA,"B","B0",0,"Smith","Fabian",NA,"E","E0",0,3
49,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY06",3,0,"Smith","Fabian",NA,"E","E0",0,NA,NA,NA,"A","A0",3,3
50,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY07",1,0,NA,NA,NA,"A","A0",0,"Langworthy",NA,NA,"B","B0",0,0
51,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY09",1,0,"Langworthy",NA,NA,"B","B0",1,"Langworthy",NA,NA,"B","B1",0,0
52,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY11",2,1,"Langworthy",NA,NA,"B","B1",1,"Armstrong","Langworthy",NA,"E","E1",0,0
53,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA09AWAY12",2,1,"Armstrong","Langworthy",NA,"E","E1",3,NA,"Langworthy",NA,"C","C3",0,0
54,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME03",1,0,NA,NA,NA,"A","A0",0,"Smith",NA,NA,"B","B0",0,2
55,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME05",1,0,"Smith",NA,NA,"B","B0",1,"Smith",NA,NA,"B","B1",0,2
56,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME06",2,1,"Smith",NA,NA,"B","B1",1,"Duplantis","Smith",NA,"E","E1",0,2
57,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME07",3,1,"Duplantis","Smith",NA,"E","E1",1,"Bianco","Duplantis","Smith","H","H1",0,2
58,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME08",1,1,"Bianco","Duplantis","Smith","H","H1",2,"Bianco","Duplantis","Smith","H","H2",0,2
59,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME09",4,2,"Bianco","Duplantis","Smith","H","H2",2,"Beloso",NA,"Bianco","F","F2",2,2
60,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA10HOME10",2,2,"Beloso",NA,"Bianco","F","F2",3,"Broussard",NA,"Bianco","F","F3",0,0
61,"FLOR_LSTU_0418201901","FLOR_LSTU_0418201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
