"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Martin",NA,"C","C0",0,5
2,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY02",2,0,NA,"Martin",NA,"C","C0",1,NA,NA,"Martin","D","D1",0,5
3,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY03",1,1,NA,NA,"Martin","D","D1",1,"Paul",NA,"Martin","F","F1",0,5
4,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY04",3,1,"Paul",NA,"Martin","F","F1",1,"Clarke","Paul",NA,"E","E1",1,5
5,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY05",3,1,"Clarke","Paul",NA,"E","E1",1,"Demarco","Clarke",NA,"E","E1",1,4
6,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY06",3,1,"Demarco","Clarke",NA,"E","E1",1,NA,NA,NA,"A","A1",3,3
7,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY07",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA01AWAY08",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Hill",NA,NA,"B","B1",0,0
11,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA02HOME04",1,1,"Hill",NA,NA,"B","B1",2,"Hill",NA,NA,"B","B2",0,0
12,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA02HOME05",2,2,"Hill",NA,NA,"B","B2",3,"Hill",NA,NA,"B","B3",0,0
13,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Infante",NA,NA,"B","B0",0,2
14,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA03AWAY02",2,0,"Infante",NA,NA,"B","B0",0,"Martin","Infante",NA,"E","E0",0,2
15,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA03AWAY03",3,0,"Martin","Infante",NA,"E","E0",1,NA,"Martin","Infante","G","G1",0,2
16,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA03AWAY04",1,1,NA,"Martin","Infante","G","G1",1,"Paul","Martin","Infante","H","H1",0,2
17,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA03AWAY05",4,1,"Paul","Martin","Infante","H","H1",2,"Clarke",NA,"Martin","F","F2",1,2
18,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA03AWAY07",3,2,"Clarke",NA,"Martin","F","F2",3,"Demarco",NA,NA,"B","B3",1,1
19,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA04HOME02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
21,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
22,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY02",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,2
23,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY03",1,0,NA,NA,NA,"A","A0",0,"Ray",NA,NA,"B","B0",0,1
24,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY04",1,0,"Ray",NA,NA,"B","B0",0,NA,"Ray",NA,"C","C0",0,1
25,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY05",2,0,NA,"Ray",NA,"C","C0",0,"Duvall",NA,NA,"B","B0",1,1
26,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY06",1,0,"Duvall",NA,NA,"B","B0",1,"Duvall",NA,NA,"B","B1",0,0
27,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY07",1,1,"Duvall",NA,NA,"B","B1",2,"Duvall",NA,NA,"B","B2",0,0
28,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY08",2,2,"Duvall",NA,NA,"B","B2",2,"Bleday",NA,"Duvall","F","F2",0,0
29,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA05AWAY09",1,2,"Bleday",NA,"Duvall","F","F2",3,"Bleday",NA,"Duvall","F","F3",0,0
30,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
31,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
32,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",2,"Johnson",NA,NA,"B","B2",0,0
33,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA06HOME04",2,2,"Johnson",NA,NA,"B","B2",2,"Hill","Johnson",NA,"E","E2",0,0
34,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA06HOME05",3,2,"Hill","Johnson",NA,"E","E2",3,"Curtis","Hill",NA,"E","E3",0,0
35,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
36,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
37,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
38,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
39,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Shinn",NA,NA,"B","B1",0,2
40,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA08HOME03",2,1,"Shinn",NA,NA,"B","B1",1,"Reed","Shinn",NA,"E","E1",0,2
41,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA08HOME04",3,1,"Reed","Shinn",NA,"E","E1",1,NA,"Shelby","Reed","G","G1",1,2
42,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA08HOME05",3,1,NA,"Shelby","Reed","G","G1",2,NA,NA,"Shelby","D","D2",1,1
43,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA08HOME06",1,2,NA,NA,"Shelby","D","D2",3,NA,NA,"Shelby","D","D3",0,0
44,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
45,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",1,"Duvall",NA,NA,"B","B1",0,0
46,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA09AWAY03",1,1,"Duvall",NA,NA,"B","B1",2,"Duvall",NA,NA,"B","B2",0,0
47,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA09AWAY04",2,2,"Duvall",NA,NA,"B","B2",2,"Martin","Duvall",NA,"E","E2",0,0
48,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA09AWAY05",2,2,"Martin","Duvall",NA,"E","E2",3,"Martin","Duvall",NA,"E","E3",0,0
49,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
50,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
51,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA10HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
52,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
53,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
54,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
55,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,3
56,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME02",1,0,NA,NA,NA,"A","A0",0,"Shinn",NA,NA,"B","B0",0,2
57,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME03",1,0,"Shinn",NA,NA,"B","B0",1,"Shinn",NA,NA,"B","B1",0,2
58,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME04",1,1,"Shinn",NA,NA,"B","B1",2,"Shinn",NA,NA,"B","B2",0,2
59,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME05",1,2,"Shinn",NA,NA,"B","B2",2,NA,"Shinn",NA,"C","C2",0,2
60,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME06",1,2,NA,"Shinn",NA,"C","C2",2,"Lewis","Shinn",NA,"E","E2",0,2
61,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME07",3,2,"Lewis","Shinn",NA,"E","E2",2,NA,"Rodriguez",NA,"C","C2",2,2
62,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME09",1,2,NA,"Rodriguez",NA,"C","C2",2,"Johnson","Rodriguez",NA,"E","E2",0,0
63,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA12HOME10",1,2,"Johnson","Rodriguez",NA,"E","E2",3,"Johnson","Rodriguez",NA,"E","E3",0,0
64,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
65,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA13AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
66,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA13AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
67,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Curtis",NA,"C","C0",0,5
68,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME02",1,0,NA,"Curtis",NA,"C","C0",0,"Kessler","Curtis",NA,"E","E0",0,5
69,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME03",3,0,"Kessler","Curtis",NA,"E","E0",0,"Shinn","Kessler","Curtis","H","H0",0,5
70,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME05",1,0,"Shinn","Kessler","Curtis","H","H0",1,"Shinn","Kessler","Curtis","H","H1",0,5
71,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME06",3,1,"Shinn","Kessler","Curtis","H","H1",2,"Shinn",NA,"Kessler","F","F2",1,5
72,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME07",2,2,"Shinn",NA,"Kessler","F","F2",2,"Lewis","Shinn","Kessler","H","H2",0,4
73,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME08",4,2,"Lewis","Shinn","Kessler","H","H2",2,"Rodriguez","Lewis","Shinn","H","H2",1,4
74,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA14HOME10",5,2,"Rodriguez","Lewis","Shinn","H","H2",3,NA,NA,NA,"A","A3",3,3
75,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA15AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
76,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA15AWAY02",1,1,NA,NA,NA,"A","A1",1,"Martin",NA,NA,"B","B1",0,2
77,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA15AWAY03",2,1,"Martin",NA,NA,"B","B1",1,"Bleday",NA,"Martin","F","F1",0,2
78,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA15AWAY07",1,1,"Bleday",NA,"Martin","F","F1",2,"Bleday",NA,"Martin","F","F2",0,2
79,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA15AWAY08",3,2,"Bleday",NA,"Martin","F","F2",2,NA,NA,"Clarke","D","D2",2,2
80,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA15AWAY09",1,2,NA,NA,"Clarke","D","D2",3,NA,NA,"Clarke","D","D3",0,0
81,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA16HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
82,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA16HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
83,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA16HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
84,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Scott",NA,"C","C0",0,4
85,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY02",2,0,NA,"Scott",NA,"C","C0",0,NA,"Ray",NA,"C","C0",1,4
86,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY03",2,0,NA,"Ray",NA,"C","C0",0,"Duvall",NA,NA,"B","B0",1,3
87,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY06",1,0,"Duvall",NA,NA,"B","B0",0,"Duvall","Fentress",NA,"E","E0",0,2
88,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY07",1,0,"Duvall","Fentress",NA,"E","E0",1,"Duvall","Fentress",NA,"E","E1",0,2
89,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY08",2,1,"Duvall","Fentress",NA,"E","E1",1,"Martin",NA,NA,"B","B1",1,2
90,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY09",2,1,"Martin",NA,NA,"B","B1",1,"Bleday","Martin",NA,"E","E1",0,1
91,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY10",4,1,"Bleday","Martin",NA,"E","E1",1,NA,"Bleday",NA,"C","C1",1,1
92,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY12",2,1,NA,"Bleday",NA,"C","C1",2,NA,"Bleday","Paul","G","G2",0,0
93,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA17AWAY13",1,2,NA,"Bleday","Paul","G","G2",3,NA,"Bleday","Paul","G","G3",0,0
94,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA18HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
95,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA18HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
96,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA18HOME04",1,2,NA,NA,NA,"A","A2",2,"Shelby",NA,NA,"B","B2",0,0
97,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA18HOME05",2,2,"Shelby",NA,NA,"B","B2",2,"Lewis","Shelby",NA,"E","E2",0,0
98,"VAND_KENT_0516201901","VAND_KENT_0516201901_PA18HOME06",1,2,"Lewis","Shelby",NA,"E","E2",3,"Lewis","Shelby",NA,"E","E3",0,0
