"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",2,"Shewmake",NA,NA,"B","B2",0,0
4,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA01AWAY04",1,2,"Shewmake",NA,NA,"B","B2",3,"Shewmake",NA,NA,"B","B3",0,0
5,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
6,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,2
7,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME03",1,1,NA,NA,NA,"A","A1",1,"Collett",NA,NA,"B","B1",0,1
8,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME04",2,1,"Collett",NA,NA,"B","B1",2,NA,"Collett",NA,"C","C2",0,1
9,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME05",2,2,NA,"Collett",NA,"C","C2",2,"Curtis",NA,NA,"B","B2",1,1
10,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME06",1,2,"Curtis",NA,NA,"B","B2",2,NA,"Curtis",NA,"C","C2",0,0
11,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME08",1,2,NA,"Curtis",NA,"C","C2",2,"Kessler","Curtis",NA,"E","E2",0,0
12,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME09",3,2,"Kessler","Curtis",NA,"E","E2",2,"Gei","Kessler","Curtis","H","H2",0,0
13,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA02HOME11",1,2,"Gei","Kessler","Curtis","H","H2",3,"Gei","Kessler","Curtis","H","H3",0,0
14,"TXAM_KENT_0324201901","TXAM_KENT_0324201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
