"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Charleston",NA,NA,"B","B1",0,0
6,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA02HOME03",2,1,"Charleston",NA,NA,"B","B1",1,"Lipcius",NA,"Charleston","F","F1",0,0
7,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA02HOME05",2,1,"Lipcius",NA,"Charleston","F","F1",3,"Lipcius",NA,NA,"B","B3",0,0
8,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
9,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Mcdaniel",NA,NA,"B","B1",0,0
10,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA03AWAY03",2,1,"Mcdaniel",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
11,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA04HOME01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"MIZZ_TENN_0504201901","MIZZ_TENN_0504201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
