"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Johnson",NA,NA,"B","B0",0,0
2,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA01AWAY02",1,0,"Johnson",NA,NA,"B","B0",1,"Johnson",NA,NA,"B","B1",0,0
3,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA01AWAY03",1,1,"Johnson",NA,NA,"B","B1",2,"Johnson",NA,NA,"B","B2",0,0
4,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA01AWAY04",1,2,"Johnson",NA,NA,"B","B2",2,NA,"Johnson",NA,"C","C2",0,0
5,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA01AWAY05",1,2,NA,"Johnson",NA,"C","C2",3,NA,"Johnson",NA,"C","C3",0,0
6,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
7,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Langworthy",NA,NA,"B","B1",0,2
8,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME03",2,1,"Langworthy",NA,NA,"B","B1",1,NA,NA,NA,"A","A1",2,2
9,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME04",1,1,NA,NA,NA,"A","A1",1,"Calilao",NA,NA,"B","B1",0,0
10,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME05",2,1,"Calilao",NA,NA,"B","B1",1,"Smith","Calilao",NA,"E","E1",0,0
11,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME06",1,1,"Smith","Calilao",NA,"E","E1",2,"Smith","Calilao",NA,"E","E2",0,0
12,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA02HOME07",1,2,"Smith","Calilao",NA,"E","E2",3,"Smith","Calilao",NA,"E","E3",0,0
13,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Kessler",NA,NA,"B","B0",0,2
14,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA03AWAY02",1,0,"Kessler",NA,NA,"B","B0",1,"Kessler",NA,NA,"B","B1",0,2
15,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA03AWAY03",1,1,"Kessler",NA,NA,"B","B1",2,"Kessler",NA,NA,"B","B2",0,2
16,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA03AWAY04",2,2,"Kessler",NA,NA,"B","B2",2,NA,NA,NA,"A","A2",2,2
17,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA03AWAY05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
18,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,4
19,"KENT_FLOR_0428201901","KENT_FLOR_0428201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,"Fabian",NA,NA,"B","B1",0,4
