GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA01AWAY03,away,Blake,2,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA03AWAY04,away,Coleman,5,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA04HOME04,home,Schultz,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA04HOME05,home,Schultz,7,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA06HOME02,home,Daniel,1,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA06HOME04,home,Collett,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA06HOME05,home,Shelby,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA06HOME05,home,Collett,3,out,2,0,-2,0,0,1,p,3b,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA06HOME06,home,Reed,5,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA07AWAY05,away,Hoehner,7,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA07AWAY05,away,Foster,6,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA08HOME04,home,Schultz,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA09AWAY02,away,Blaum,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA09AWAY03,away,Blaum,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA10HOME03,home,Shinn,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY03,away,Blaum,1,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY04,away,Blaum,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY05,away,Blaum,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY07,away,Shewmake,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY08,away,Ducoff,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY08,away,Shewmake,3,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
TXAM_KENT_0322201901,TXAM_KENT_0322201901_PA13AWAY10,away,Ducoff,4,out,3,0,-3,0,1,1,c,2b,0,0,0,0,0,0
