"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
9,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",2,"Tate",NA,NA,"B","B2",0,0
10,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA03AWAY04",1,2,"Tate",NA,NA,"B","B2",3,"Tate",NA,NA,"B","B3",0,0
11,"GEOR_KENT_0329201901","GEOR_KENT_0329201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Shelby",NA,NA,"B","B0",0,0
