"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA01AWAY02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",2,"Talley",NA,NA,"B","B2",0,0
4,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA01AWAY04",2,2,"Talley",NA,NA,"B","B2",3,NA,"Talley",NA,"C","C3",0,0
5,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Mangum",NA,NA,"B","B0",0,3
6,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME02",1,0,"Mangum",NA,NA,"B","B0",1,"Mangum",NA,NA,"B","B1",0,3
7,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME03",1,1,"Mangum",NA,NA,"B","B1",2,"Mangum",NA,NA,"B","B2",0,3
8,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME04",1,2,"Mangum",NA,NA,"B","B2",2,NA,"Mangum",NA,"C","C2",0,3
9,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME05",1,2,NA,"Mangum",NA,"C","C2",2,"Macnamee","Mangum",NA,"E","E2",0,3
10,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME06",3,2,"Macnamee","Mangum",NA,"E","E2",2,NA,NA,NA,"A","A2",3,3
11,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA02HOME07",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
14,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",2,"Sullivan",NA,NA,"B","B2",0,0
15,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA03AWAY04",1,2,"Sullivan",NA,NA,"B","B2",3,"Sullivan",NA,NA,"B","B3",0,0
16,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
17,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,"Hancock",NA,NA,"B","B1",0,1
18,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME03",2,1,"Hancock",NA,NA,"B","B1",1,"Halter","Hancock",NA,"E","E1",0,1
19,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME04",3,1,"Halter","Hancock",NA,"E","E1",1,"Mangum","Halter","Hancock","H","H1",0,1
20,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME05",2,1,"Mangum","Halter","Hancock","H","H1",2,"Mangum","Halter",NA,"E","E2",1,1
21,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME06",3,2,"Mangum","Halter",NA,"E","E2",2,"Allen","Mangum","Halter","H","H2",0,0
22,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA04HOME07",1,2,"Allen","Mangum","Halter","H","H2",3,"Allen","Mangum","Halter","H","H3",0,0
23,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
24,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",1,"Maxwell",NA,NA,"B","B1",0,0
25,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA05AWAY03",2,1,"Maxwell",NA,NA,"B","B1",2,NA,"Maxwell",NA,"C","C2",0,0
26,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA05AWAY04",1,2,NA,"Maxwell",NA,"C","C2",3,NA,"Maxwell",NA,"C","C3",0,0
27,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
28,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
29,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA06HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
30,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA06HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
31,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
32,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
33,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",2,"Rogers",NA,NA,"B","B2",0,1
34,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY04",2,2,"Rogers",NA,NA,"B","B2",2,"Sullivan","Rogers",NA,"E","E2",0,1
35,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY05",3,2,"Sullivan","Rogers",NA,"E","E2",2,"Meadows","Sullivan",NA,"E","E2",1,1
36,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY06",2,2,"Meadows","Sullivan",NA,"E","E2",2,NA,"Meadows","Sullivan","G","G2",0,0
37,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY07",1,2,NA,"Meadows","Sullivan","G","G2",2,"Tate","Meadows","Sullivan","H","H2",0,0
38,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA07AWAY08",2,2,"Tate","Meadows","Sullivan","H","H2",3,"Tate","Meadows","Sullivan","H","H3",0,0
39,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
40,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
41,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",2,"Westburg",NA,NA,"B","B2",0,0
42,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA08HOME04",2,2,"Westburg",NA,NA,"B","B2",3,NA,"Westburg",NA,"C","C3",0,0
43,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
44,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",1,"Talley",NA,NA,"B","B1",0,0
45,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA09AWAY03",1,1,"Talley",NA,NA,"B","B1",2,"Talley",NA,NA,"B","B2",0,0
46,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA09AWAY04",2,2,"Talley",NA,NA,"B","B2",3,NA,"Talley",NA,"C","C3",0,0
47,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
48,"GEOR_MSST_0427201901","GEOR_MSST_0427201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",1,"Foscue",NA,NA,"B","B1",0,0
