"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"Westburg",NA,NA,"B","B1",0,0
3,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA01AWAY03",2,1,"Westburg",NA,NA,"B","B1",2,"Allen",NA,NA,"B","B2",0,0
4,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA01AWAY04",1,2,"Allen",NA,NA,"B","B2",3,"Allen",NA,NA,"B","B3",0,0
5,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
7,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
8,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
9,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Jordan",NA,NA,"B","B1",0,0
10,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA03AWAY03",1,1,"Jordan",NA,NA,"B","B1",2,"Jordan",NA,NA,"B","B2",0,0
11,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA03AWAY04",2,2,"Jordan",NA,NA,"B","B2",3,"Halter",NA,NA,"B","B3",0,0
12,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
14,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
15,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Gilbert",NA,"C","C0",0,0
16,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA05AWAY02",1,0,NA,"Gilbert",NA,"C","C0",1,NA,"Gilbert",NA,"C","C1",0,0
17,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA05AWAY03",1,1,NA,"Gilbert",NA,"C","C1",2,NA,"Gilbert",NA,"C","C2",0,0
18,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA05AWAY04",1,2,NA,"Gilbert",NA,"C","C2",3,NA,"Gilbert",NA,"C","C3",0,0
19,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
21,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
22,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Macnamee",NA,NA,"B","B0",0,2
23,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA07AWAY02",2,0,"Macnamee",NA,NA,"B","B0",0,NA,"Foscue","Macnamee","G","G0",0,2
24,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA07AWAY03",2,0,NA,"Foscue","Macnamee","G","G0",1,NA,"Foscue",NA,"C","C1",1,2
25,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA07AWAY04",2,1,NA,"Foscue",NA,"C","C1",1,NA,"Skelton",NA,"C","C1",1,1
26,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA07AWAY05",2,1,NA,"Skelton",NA,"C","C1",3,NA,NA,NA,"A","A3",0,0
27,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
28,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
29,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
30,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
31,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
32,"MSST_TXAM_0503201901","MSST_TXAM_0503201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
