"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Holt",NA,NA,"B","B0",0,0
2,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA01AWAY02",2,0,"Holt",NA,NA,"B","B0",0,"Mann","Holt",NA,"E","E0",0,0
3,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA01AWAY03",3,0,"Mann","Holt",NA,"E","E0",0,"Misner","Mann","Holt","H","H0",0,0
4,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA01AWAY04",1,0,"Misner","Mann","Holt","H","H0",1,"Misner","Mann","Holt","H","H1",0,0
5,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA01AWAY05",2,1,"Misner","Mann","Holt","H","H1",3,NA,"Mann","Holt","G","G3",0,0
6,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Martin",NA,NA,"B","B0",0,1
7,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA02HOME03",1,0,"Martin",NA,NA,"B","B0",1,"Martin",NA,NA,"B","B1",0,1
8,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA02HOME04",1,1,"Martin",NA,NA,"B","B1",2,"Martin",NA,NA,"B","B2",0,1
9,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA02HOME05",1,2,"Martin",NA,NA,"B","B2",2,NA,"Martin",NA,"C","C2",0,1
10,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA02HOME06",2,2,NA,"Martin",NA,"C","C2",2,"Fletcher",NA,NA,"B","B2",1,1
11,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA02HOME07",1,2,"Fletcher",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
12,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
13,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Vierling",NA,NA,"B","B1",0,0
14,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA03AWAY03",1,1,"Vierling",NA,NA,"B","B1",2,"Vierling",NA,NA,"B","B2",0,0
15,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA03AWAY04",1,2,"Vierling",NA,NA,"B","B2",3,"Vierling",NA,NA,"B","B3",0,0
16,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Opitz",NA,NA,"B","B0",0,1
17,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA04HOME02",2,0,"Opitz",NA,NA,"B","B0",0,"Goodheart","Opitz",NA,"E","E0",0,1
18,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA04HOME03",1,0,"Goodheart","Opitz",NA,"E","E0",1,"Goodheart","Opitz",NA,"E","E1",0,1
19,"MIZZ_ARKS_0316201901","MIZZ_ARKS_0316201901_PA04HOME04",3,1,"Goodheart","Opitz",NA,"E","E1",1,"Nesbit","Goodheart","Opitz","H","H1",0,1
