"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
8,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
9,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA03AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
10,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA03AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
11,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Smith",NA,NA,"B","B0",0,0
12,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA04HOME02",2,0,"Smith",NA,NA,"B","B0",1,"Dalton",NA,NA,"B","B1",0,0
13,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA04HOME03",1,1,"Dalton",NA,NA,"B","B1",1,NA,"Dalton",NA,"C","C1",0,0
14,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA04HOME04",1,1,NA,"Dalton",NA,"C","C1",2,NA,"Dalton",NA,"C","C2",0,0
15,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA04HOME05",1,2,NA,"Dalton",NA,"C","C2",2,NA,NA,"Dalton","D","D2",0,0
16,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA04HOME06",1,2,NA,NA,"Dalton","D","D2",3,NA,NA,"Dalton","D","D3",0,0
17,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Martinez",NA,NA,"B","B0",0,0
18,"TENN_FLOR_0512201901","TENN_FLOR_0512201901_PA05AWAY02",2,0,"Martinez",NA,NA,"B","B0",1,NA,"Martinez",NA,"C","C1",0,0
