"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
2,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
3,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA01AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
4,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA01AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
5,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
7,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
8,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,6
9,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Goodheart",NA,NA,"B","B1",0,6
10,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY03",2,1,"Goodheart",NA,NA,"B","B1",1,"Kenley","Goodheart",NA,"E","E1",0,6
11,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY04",2,1,"Kenley","Goodheart",NA,"E","E1",2,"Kenley",NA,"Goodheart","F","F2",0,6
12,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY05",3,2,"Kenley",NA,"Goodheart","F","F2",2,"Franklin","Kenley",NA,"E","E2",1,6
13,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY06",3,2,"Franklin","Kenley",NA,"E","E2",2,"Martin","Franklin","Kenley","H","H2",0,5
14,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY08",4,2,"Martin","Franklin","Kenley","H","H2",2,"Kjerstad",NA,NA,"B","B2",3,5
15,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY09",3,2,"Kjerstad",NA,NA,"B","B2",2,NA,NA,"Ezell","D","D2",1,2
16,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY10",2,2,NA,NA,"Ezell","D","D2",2,"Fletcher",NA,NA,"B","B2",1,1
17,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA03AWAY11",1,2,"Fletcher",NA,NA,"B","B2",3,"Fletcher",NA,NA,"B","B3",0,0
18,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Gentry",NA,NA,"B","B0",0,0
19,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA04HOME02",2,0,"Gentry",NA,NA,"B","B0",1,NA,"Gentry",NA,"C","C1",0,0
20,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA04HOME03",1,1,NA,"Gentry",NA,"C","C1",2,NA,"Gentry",NA,"C","C2",0,0
21,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA04HOME04",1,2,NA,"Gentry",NA,"C","C2",3,NA,"Gentry",NA,"C","C3",0,0
22,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Goodheart",NA,"C","C0",0,1
23,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA05AWAY02",2,0,NA,"Goodheart",NA,"C","C0",1,NA,"Goodheart",NA,"C","C1",0,1
24,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA05AWAY03",2,1,NA,"Goodheart",NA,"C","C1",1,NA,"Nesbit",NA,"C","C1",1,1
25,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA05AWAY04",2,1,NA,"Nesbit",NA,"C","C1",2,NA,NA,"Nesbit","D","D2",0,0
26,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA05AWAY05",1,2,NA,NA,"Nesbit","D","D2",3,NA,NA,"Nesbit","D","D3",0,0
27,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Robinson",NA,NA,"B","B0",0,0
28,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA06HOME02",1,0,"Robinson",NA,NA,"B","B0",1,"Robinson",NA,NA,"B","B1",0,0
29,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA06HOME03",1,1,"Robinson",NA,NA,"B","B1",2,"Robinson",NA,NA,"B","B2",0,0
30,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA06HOME04",1,2,"Robinson",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
31,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
32,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
33,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
34,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
35,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
36,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
37,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA09AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
38,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA09AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
39,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA09AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
40,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
41,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",1,"Trousdale",NA,NA,"B","B1",0,0
42,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA10HOME03",1,1,"Trousdale",NA,NA,"B","B1",2,"Trousdale",NA,NA,"B","B2",0,0
43,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA10HOME04",2,2,"Trousdale",NA,NA,"B","B2",2,"Robinson","Trousdale",NA,"E","E2",0,0
44,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA10HOME05",3,2,"Robinson","Trousdale",NA,"E","E2",2,"Morris","Robinson","Trousdale","H","H2",0,0
45,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA10HOME06",1,2,"Morris","Robinson","Trousdale","H","H2",3,"Morris","Robinson","Trousdale","H","H3",0,0
46,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA11AWAY03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
47,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA11AWAY04",1,1,NA,NA,NA,"A","A1",1,"Franklin",NA,NA,"B","B1",0,0
48,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA11AWAY05",1,1,"Franklin",NA,NA,"B","B1",2,"Franklin",NA,NA,"B","B2",0,0
49,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA11AWAY06",3,2,"Franklin",NA,NA,"B","B2",3,NA,NA,"Franklin","D","D3",0,0
50,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",0,"Auerbach",NA,NA,"B","B0",0,0
51,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA12HOME02",2,0,"Auerbach",NA,NA,"B","B0",0,"Mccullough","Auerbach",NA,"E","E0",0,0
52,"ARKS_ABAM_0322201901","ARKS_ABAM_0322201901_PA12HOME03",1,0,"Mccullough","Auerbach",NA,"E","E0",1,"Mccullough","Auerbach",NA,"E","E1",0,0
