"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
8,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,1
9,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA03AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
10,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA03AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
11,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
13,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
15,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
16,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
17,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,1
18,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA06HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA06HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA06HOME04",1,2,NA,NA,NA,"A","A2",2,"Schultz",NA,NA,"B","B2",0,0
21,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA06HOME05",1,2,"Schultz",NA,NA,"B","B2",3,"Schultz",NA,NA,"B","B3",0,0
22,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,4
23,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",1,"Schunk",NA,NA,"B","B1",0,4
24,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY03",2,1,"Schunk",NA,NA,"B","B1",1,"Talley",NA,"Schunk","F","F1",0,4
25,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY04",3,1,"Talley",NA,"Schunk","F","F1",1,NA,"Cable","Talley","G","G1",1,4
26,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY05",3,1,NA,"Cable","Talley","G","G1",1,"Tate",NA,"Cable","F","F1",1,3
27,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY06",3,1,"Tate",NA,"Cable","F","F1",2,"Rogers",NA,NA,"B","B2",1,2
28,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY07",2,2,"Rogers",NA,NA,"B","B2",2,NA,NA,"Marshall","D","D2",1,1
29,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA07AWAY08",1,2,NA,NA,"Marshall","D","D2",3,NA,NA,"Marshall","D","D3",0,0
30,"GEOR_KENT_0328201901","GEOR_KENT_0328201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
