"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
5,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,NA,"King",NA,"C","C1",0,1
6,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA02HOME03",2,1,NA,"King",NA,"C","C1",1,"Schunk",NA,"King","F","F1",0,1
7,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA02HOME04",2,1,"Schunk",NA,"King","F","F1",1,NA,"Schunk",NA,"C","C1",1,1
8,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA02HOME05",1,1,NA,"Schunk",NA,"C","C1",1,"Talley","Schunk",NA,"E","E1",0,0
9,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA02HOME06",3,1,"Talley","Schunk",NA,"E","E1",3,NA,NA,"Schunk","D","D3",0,0
10,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
12,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
13,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
14,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,"Sullivan",NA,NA,"B","B1",0,0
15,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA04HOME03",1,1,"Sullivan",NA,NA,"B","B1",2,"Sullivan",NA,NA,"B","B2",0,0
16,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA04HOME04",2,2,"Sullivan",NA,NA,"B","B2",2,"Jernigan","Sullivan",NA,"E","E2",0,0
17,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA04HOME05",1,2,"Jernigan","Sullivan",NA,"E","E2",3,"Jernigan","Sullivan",NA,"E","E3",0,0
18,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Ortiz",NA,NA,"B","B0",0,0
19,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA05AWAY02",1,0,"Ortiz",NA,NA,"B","B0",1,"Ortiz",NA,NA,"B","B1",0,0
20,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA05AWAY03",1,1,"Ortiz",NA,NA,"B","B1",2,"Ortiz",NA,NA,"B","B2",0,0
21,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA05AWAY04",1,2,"Ortiz",NA,NA,"B","B2",3,"Ortiz",NA,NA,"B","B3",0,0
22,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
23,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,"Schunk",NA,NA,"B","B1",0,2
24,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA06HOME03",2,1,"Schunk",NA,NA,"B","B1",1,NA,NA,NA,"A","A1",2,2
25,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA06HOME04",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
26,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA06HOME05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
27,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
28,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",1,"Misner",NA,NA,"B","B1",0,2
29,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY03",2,1,"Misner",NA,NA,"B","B1",1,"Zimmermann","Misner",NA,"E","E1",0,2
30,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY04",1,1,"Zimmermann","Misner",NA,"E","E1",2,"Zimmermann","Misner",NA,"E","E2",0,2
31,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY05",2,2,"Zimmermann","Misner",NA,"E","E2",2,NA,"Zimmermann","Misner","G","G2",0,2
32,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY06",1,2,NA,"Zimmermann","Misner","G","G2",2,"Vierling","Zimmermann","Misner","H","H2",0,2
33,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY07",4,2,"Vierling","Zimmermann","Misner","H","H2",2,"Ortiz","Vierling","Zimmermann","H","H2",1,2
34,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY08",4,2,"Ortiz","Vierling","Zimmermann","H","H2",2,"Gomez","Ortiz","Vierling","H","H2",1,1
35,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA07AWAY09",1,2,"Gomez","Ortiz","Vierling","H","H2",3,"Gomez","Ortiz","Vierling","H","H3",0,0
36,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,"Sullivan",NA,NA,"B","B0",0,0
37,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME02",1,0,"Sullivan",NA,NA,"B","B0",1,"Sullivan",NA,NA,"B","B1",0,0
38,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME03",1,1,"Sullivan",NA,NA,"B","B1",2,"Sullivan",NA,NA,"B","B2",0,0
39,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME04",1,2,"Sullivan",NA,NA,"B","B2",2,NA,"Sullivan",NA,"C","C2",0,0
40,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME05",1,2,NA,"Sullivan",NA,"C","C2",2,"Maxwell","Sullivan",NA,"E","E2",0,0
41,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME06",3,2,"Maxwell","Sullivan",NA,"E","E2",2,"King","Maxwell","Sullivan","H","H2",0,0
42,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA08HOME07",1,2,"King","Maxwell","Sullivan","H","H2",3,"King","Maxwell","Sullivan","H","H3",0,0
43,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
44,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
45,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
46,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",0,"Talley",NA,NA,"B","B0",0,1
47,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME02",1,0,"Talley",NA,NA,"B","B0",0,NA,"Talley",NA,"C","C0",0,1
48,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME03",1,0,NA,"Talley",NA,"C","C0",0,NA,NA,"Talley","D","D0",0,1
49,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME04",1,0,NA,NA,"Talley","D","D0",1,NA,NA,"Talley","D","D1",0,1
50,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME05",1,1,NA,NA,"Talley","D","D1",1,"Biggar",NA,"Talley","F","F1",0,1
51,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME06",1,1,"Biggar",NA,"Talley","F","F1",2,"Biggar",NA,"Talley","F","F2",0,1
52,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME07",2,2,"Biggar",NA,"Talley","F","F2",2,NA,"Biggar",NA,"C","C2",1,1
53,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME08",1,2,NA,"Biggar",NA,"C","C2",2,"Meadows","Biggar",NA,"E","E2",0,0
54,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA10HOME10",1,2,"Meadows","Biggar",NA,"E","E2",3,"Meadows","Biggar",NA,"E","E3",0,0
55,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA11AWAY03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
56,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA11AWAY04",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
57,"MIZZ_GEOR_0420201901","MIZZ_GEOR_0420201901_PA11AWAY05",1,2,NA,NA,NA,"A","A2",2,"Vierling",NA,NA,"B","B2",0,0
