"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"King",NA,NA,"B","B1",0,0
3,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA01AWAY03",2,1,"King",NA,NA,"B","B1",1,"Schunk","King",NA,"E","E1",0,0
4,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA01AWAY04",2,1,"Schunk","King",NA,"E","E1",3,NA,"King",NA,"C","C3",0,0
5,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
7,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
8,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Biggar",NA,"C","C0",0,0
9,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA03AWAY02",1,0,NA,"Biggar",NA,"C","C0",0,"Meadows","Biggar",NA,"E","E0",0,0
10,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA03AWAY03",1,0,"Meadows","Biggar",NA,"E","E0",1,"Meadows","Biggar",NA,"E","E1",0,0
11,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA03AWAY04",1,1,"Meadows","Biggar",NA,"E","E1",2,"Meadows","Biggar",NA,"E","E2",0,0
12,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA03AWAY05",1,2,"Meadows","Biggar",NA,"E","E2",3,"Meadows","Biggar",NA,"E","E3",0,0
13,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
14,"GEOR_TENN_0411201901","GEOR_TENN_0411201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
