"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Shinn",NA,"C","C1",0,0
3,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA01AWAY03",1,1,NA,"Shinn",NA,"C","C1",2,NA,"Shinn",NA,"C","C2",0,0
4,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA01AWAY04",1,2,NA,"Shinn",NA,"C","C2",2,"Shelby","Shinn",NA,"E","E2",0,0
5,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA01AWAY05",1,2,"Shelby","Shinn",NA,"E","E2",3,"Shelby","Shinn",NA,"E","E3",0,0
6,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Holt",NA,NA,"B","B0",0,0
7,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA02HOME02",2,0,"Holt",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
8,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Zimmermann",NA,NA,"B","B0",0,0
13,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA04HOME02",1,0,"Zimmermann",NA,NA,"B","B0",1,"Zimmermann",NA,NA,"B","B1",0,0
14,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA04HOME03",1,1,"Zimmermann",NA,NA,"B","B1",2,"Zimmermann",NA,NA,"B","B2",0,0
15,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA04HOME04",1,2,"Zimmermann",NA,NA,"B","B2",3,"Zimmermann",NA,NA,"B","B3",0,0
16,"KENT_MIZZ_0406201901","KENT_MIZZ_0406201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
