"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,NA,"Williams",NA,"C","C1",0,0
3,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA01AWAY03",1,1,NA,"Williams",NA,"C","C1",2,NA,"Williams",NA,"C","C2",0,0
4,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA01AWAY04",1,2,NA,"Williams",NA,"C","C2",3,NA,"Williams",NA,"C","C3",0,0
5,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Breaux",NA,NA,"B","B0",0,0
6,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA02HOME02",1,0,"Breaux",NA,NA,"B","B0",0,NA,"Breaux",NA,"C","C0",0,0
7,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA02HOME03",2,0,NA,"Breaux",NA,"C","C0",1,NA,NA,"Breaux","D","D1",0,0
8,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA02HOME04",3,1,NA,NA,"Breaux","D","D1",3,NA,NA,NA,"A","A3",0,0
9,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Gentry",NA,NA,"B","B0",0,1
13,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA04HOME02",2,0,"Gentry",NA,NA,"B","B0",1,NA,"Gentry",NA,"C","C1",0,1
14,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA04HOME03",2,1,NA,"Gentry",NA,"C","C1",1,"Williamson",NA,NA,"B","B1",1,1
15,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA04HOME05",1,1,"Williamson",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
16,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA04HOME06",1,2,NA,NA,NA,"A","A2",2,"Reeves",NA,NA,"B","B2",0,0
17,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA04HOME07",1,2,"Reeves",NA,NA,"B","B2",3,"Reeves",NA,NA,"B","B3",0,0
18,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
21,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA06HOME02",2,1,NA,NA,NA,"A","A1",1,NA,"Breaux",NA,"C","C1",0,0
23,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA06HOME03",1,1,NA,"Breaux",NA,"C","C1",2,NA,"Breaux",NA,"C","C2",0,0
24,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA06HOME04",1,2,NA,"Breaux",NA,"C","C2",2,NA,NA,"Breaux","D","D2",0,0
25,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA06HOME05",1,2,NA,NA,"Breaux","D","D2",3,NA,NA,"Breaux","D","D3",0,0
26,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA07AWAY02",1,0,NA,NA,NA,"A","A0",0,"Williams",NA,NA,"B","B0",0,1
27,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA07AWAY03",2,0,"Williams",NA,NA,"B","B0",1,NA,"Williams",NA,"C","C1",0,1
28,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA07AWAY04",1,1,NA,"Williams",NA,"C","C1",1,"Julien","Williams",NA,"E","E1",0,1
29,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA07AWAY06",3,1,"Julien","Williams",NA,"E","E1",1,"Davis","Julien",NA,"E","E1",1,1
30,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA07AWAY07",1,1,"Davis","Julien",NA,"E","E1",2,"Davis","Julien",NA,"E","E2",0,0
31,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA07AWAY08",1,2,"Davis","Julien",NA,"E","E2",3,"Davis","Julien",NA,"E","E3",0,0
32,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
33,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Auerbach",NA,NA,"B","B1",0,2
34,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME03",2,1,"Auerbach",NA,NA,"B","B1",1,"Williamson",NA,"Auerbach","F","F1",0,2
35,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME04",1,1,"Williamson",NA,"Auerbach","F","F1",2,"Williamson",NA,"Auerbach","F","F2",0,2
36,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME05",2,2,"Williamson",NA,"Auerbach","F","F2",2,"Morris","Williamson","Auerbach","H","H2",0,2
37,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME06",4,2,"Morris","Williamson","Auerbach","H","H2",2,"Hawk","Morris","Williamson","H","H2",1,2
38,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME08",4,2,"Hawk","Morris","Williamson","H","H2",2,"Breaux","Hawk","Morris","H","H2",1,1
39,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA08HOME09",1,2,"Breaux","Hawk","Morris","H","H2",3,"Breaux","Hawk","Morris","H","H3",0,0
40,"AUBN_ABAM_0326201901","AUBN_ABAM_0326201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",0,"Ward",NA,NA,"B","B0",0,1
