"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Martin",NA,NA,"B","B0",0,2
5,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA02HOME03",2,0,"Martin",NA,NA,"B","B0",1,NA,"Martin",NA,"C","C1",0,2
6,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA02HOME04",1,1,NA,"Martin",NA,"C","C1",2,NA,"Martin",NA,"C","C2",0,2
7,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA02HOME05",2,2,NA,"Martin",NA,"C","C2",2,NA,"Fletcher",NA,"C","C2",1,2
8,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA02HOME06",2,2,NA,"Fletcher",NA,"C","C2",2,"Goodheart",NA,NA,"B","B2",1,1
9,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA02HOME07",1,2,"Goodheart",NA,NA,"B","B2",3,"Goodheart",NA,NA,"B","B3",0,0
10,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
12,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA03AWAY03",2,2,NA,NA,NA,"A","A2",2,NA,"Zabowski",NA,"C","C2",0,0
13,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA03AWAY04",2,2,NA,"Zabowski",NA,"C","C2",3,"Johnson",NA,NA,"B","B3",0,0
14,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Nesbit",NA,NA,"B","B0",0,1
15,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA04HOME02",2,0,"Nesbit",NA,NA,"B","B0",0,"Opitz","Nesbit",NA,"E","E0",0,1
16,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA04HOME03",3,0,"Opitz","Nesbit",NA,"E","E0",1,NA,"Opitz","Nesbit","G","G1",0,1
17,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA04HOME04",3,1,NA,"Opitz","Nesbit","G","G1",2,NA,NA,"Opitz","D","D2",1,1
18,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA04HOME05",1,2,NA,NA,"Opitz","D","D2",3,NA,NA,"Opitz","D","D3",0,0
19,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA05AWAY01",1,3,NA,NA,"Opitz","D","D3",4,NA,NA,"Opitz","D","D4",0,0
20,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA05AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
21,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA05AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
22,"OMSS_ARKS_0329201901","OMSS_ARKS_0329201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Ezell",NA,NA,"B","B0",0,1
