"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Davis",NA,NA,"B","B0",0,0
2,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA01AWAY02",1,0,"Davis",NA,NA,"B","B0",1,"Davis",NA,NA,"B","B1",0,0
3,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA01AWAY03",1,1,"Davis",NA,NA,"B","B1",1,NA,"Davis",NA,"C","C1",0,0
4,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA01AWAY04",1,1,NA,"Davis",NA,"C","C1",1,"Bleday","Davis",NA,"E","E1",0,0
5,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA01AWAY05",1,1,"Bleday","Davis",NA,"E","E1",2,"Bleday","Davis",NA,"E","E2",0,0
6,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA01AWAY06",1,2,"Bleday","Davis",NA,"E","E2",3,"Bleday","Davis",NA,"E","E3",0,0
7,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
9,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Schunk",NA,NA,"B","B2",0,0
10,"VAND_GEOR_0407201901","VAND_GEOR_0407201901_PA02HOME04",1,2,"Schunk",NA,NA,"B","B2",3,"Schunk",NA,NA,"B","B3",0,0
