"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",2,"Woley",NA,NA,"B","B2",0,0
4,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA01AWAY04",1,2,"Woley",NA,NA,"B","B2",3,"Woley",NA,NA,"B","B3",0,0
5,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Mangum",NA,NA,"B","B0",0,4
6,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME02",2,0,"Mangum",NA,NA,"B","B0",1,"Westburg",NA,NA,"B","B1",0,4
7,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME03",2,1,"Westburg",NA,NA,"B","B1",1,"Allen","Westburg",NA,"E","E1",0,4
8,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME04",3,1,"Allen","Westburg",NA,"E","E1",1,"Macnamee","Allen","Westburg","H","H1",0,4
9,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME05",3,1,"Macnamee","Allen","Westburg","H","H1",1,NA,"Macnamee","Allen","G","G1",1,4
10,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME06",3,1,NA,"Macnamee","Allen","G","G1",1,NA,"Foscue",NA,"C","C1",2,3
11,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME07",2,1,NA,"Foscue",NA,"C","C1",1,"Skelton",NA,NA,"B","B1",1,1
12,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME08",1,1,"Skelton",NA,NA,"B","B1",2,"Skelton",NA,NA,"B","B2",0,0
13,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME09",2,2,"Skelton",NA,NA,"B","B2",2,"Jordan","Skelton",NA,"E","E2",0,0
14,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA02HOME10",1,2,"Jordan","Skelton",NA,"E","E2",3,"Jordan","Skelton",NA,"E","E3",0,0
15,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Bliss",NA,NA,"B","B1",0,0
17,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA03AWAY03",2,1,"Bliss",NA,NA,"B","B1",2,NA,"Bliss",NA,"C","C2",0,0
18,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA03AWAY04",1,2,NA,"Bliss",NA,"C","C2",3,NA,"Bliss",NA,"C","C3",0,0
19,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",1,"Westburg",NA,NA,"B","B1",0,0
21,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA04HOME03",1,1,"Westburg",NA,NA,"B","B1",2,"Westburg",NA,NA,"B","B2",0,0
22,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA04HOME04",1,2,"Westburg",NA,NA,"B","B2",3,"Westburg",NA,NA,"B","B3",0,0
23,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
24,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
25,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
26,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
27,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
28,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
29,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
30,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
31,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",2,NA,NA,"Davis","D","D2",0,0
32,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA07AWAY04",1,2,NA,NA,"Davis","D","D2",3,NA,NA,"Davis","D","D3",0,0
33,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
34,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Halter",NA,NA,"B","B1",0,0
35,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA08HOME03",1,1,"Halter",NA,NA,"B","B1",2,"Halter",NA,NA,"B","B2",0,0
36,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA08HOME04",2,2,"Halter",NA,NA,"B","B2",2,NA,"Westburg","Halter","G","G2",0,0
37,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA08HOME05",1,2,NA,"Westburg","Halter","G","G2",3,NA,"Westburg","Halter","G","G3",0,0
38,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
39,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
40,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
41,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
42,"AUBN_MSST_0322201901","AUBN_MSST_0322201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",1,"Foscue",NA,NA,"B","B1",0,1
