"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,2
5,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,NA,NA,NA,"A","A1",1,2
6,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA02HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
7,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA02HOME04",1,2,NA,NA,NA,"A","A2",2,NA,NA,NA,"A","A2",1,1
8,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA02HOME05",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Auerbach",NA,"C","C0",0,1
13,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA04HOME02",2,0,NA,"Auerbach",NA,"C","C0",0,"Breaux",NA,"Auerbach","F","F0",0,1
14,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA04HOME03",2,0,"Breaux",NA,"Auerbach","F","F0",0,"Robinson","Breaux","Auerbach","H","H0",0,1
15,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA04HOME05",3,0,"Robinson","Breaux","Auerbach","H","H0",1,"Robinson",NA,"Breaux","F","F1",1,1
16,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA04HOME06",2,1,"Robinson",NA,"Breaux","F","F1",2,NA,"Robinson","Breaux","G","G2",0,0
17,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA04HOME07",1,2,NA,"Robinson","Breaux","G","G2",3,NA,"Robinson","Breaux","G","G3",0,0
18,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Beloso",NA,NA,"B","B0",0,0
19,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA05AWAY02",1,0,"Beloso",NA,NA,"B","B0",1,"Beloso",NA,NA,"B","B1",0,0
20,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA05AWAY03",1,1,"Beloso",NA,NA,"B","B1",2,"Beloso",NA,NA,"B","B2",0,0
21,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA05AWAY04",2,2,"Beloso",NA,NA,"B","B2",2,"Smith","Beloso",NA,"E","E2",0,0
22,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA05AWAY05",1,2,"Smith","Beloso",NA,"E","E2",3,"Smith","Beloso",NA,"E","E3",0,0
23,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Mccullough",NA,NA,"B","B0",0,1
24,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA06HOME02",2,0,"Mccullough",NA,NA,"B","B0",1,"Gentry",NA,NA,"B","B1",0,1
25,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA06HOME04",1,1,"Gentry",NA,NA,"B","B1",1,NA,"Gentry",NA,"C","C1",0,1
26,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA06HOME05",1,1,NA,"Gentry",NA,"C","C1",2,NA,"Gentry",NA,"C","C2",0,1
27,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA06HOME06",2,2,NA,"Gentry",NA,"C","C2",2,"Auerbach",NA,NA,"B","B2",1,1
28,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA06HOME07",1,2,"Auerbach",NA,NA,"B","B2",3,"Auerbach",NA,NA,"B","B3",0,0
29,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
30,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
31,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
32,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
33,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",1,"Trousdale",NA,NA,"B","B1",0,0
34,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA08HOME03",2,1,"Trousdale",NA,NA,"B","B1",2,NA,"Trousdale",NA,"C","C2",0,0
35,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA08HOME04",1,2,NA,"Trousdale",NA,"C","C2",3,NA,"Trousdale",NA,"C","C3",0,0
36,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
37,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",1,"Beloso",NA,NA,"B","B1",0,0
38,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA09AWAY03",2,1,"Beloso",NA,NA,"B","B1",2,"Broussard",NA,NA,"B","B2",0,0
39,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA09AWAY04",2,2,"Broussard",NA,NA,"B","B2",2,NA,"Garza","Broussard","G","G2",0,0
40,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA09AWAY05",1,2,NA,"Garza","Broussard","G","G2",3,NA,"Garza","Broussard","G","G3",0,0
41,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",0,"Mccullough",NA,NA,"B","B0",0,1
42,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA10HOME02",1,0,"Mccullough",NA,NA,"B","B0",1,"Mccullough",NA,NA,"B","B1",0,1
43,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA10HOME03",2,1,"Mccullough",NA,NA,"B","B1",1,"Williamson","Mccullough",NA,"E","E1",0,1
44,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA10HOME05",3,1,"Williamson","Mccullough",NA,"E","E1",1,"Auerbach","Williamson","Mccullough","H","H1",0,1
45,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA10HOME06",4,1,"Auerbach","Williamson","Mccullough","H","H1",2,"Breaux",NA,"Williamson","F","F2",1,1
46,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA10HOME07",1,2,"Breaux",NA,"Williamson","F","F2",3,"Breaux",NA,"Williamson","F","F3",0,0
47,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",0,"Watson",NA,NA,"B","B0",0,0
48,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA11AWAY02",2,0,"Watson",NA,NA,"B","B0",1,"Duplantis",NA,NA,"B","B1",0,0
49,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA11AWAY03",2,1,"Duplantis",NA,NA,"B","B1",1,"Reid","Duplantis",NA,"E","E1",0,0
50,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA11AWAY04",1,1,"Reid","Duplantis",NA,"E","E1",2,"Reid","Duplantis",NA,"E","E2",0,0
51,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA11AWAY06",1,2,"Reid","Duplantis",NA,"E","E2",3,"Reid","Duplantis",NA,"E","E3",0,0
52,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA12HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
53,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA12HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
54,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA12HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
55,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA13AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
56,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA13AWAY04",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
57,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA13AWAY05",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
58,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
59,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME04",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
60,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME05",1,2,NA,NA,NA,"A","A2",2,"Williamson",NA,NA,"B","B2",0,1
61,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME06",1,2,"Williamson",NA,NA,"B","B2",2,NA,"Williamson",NA,"C","C2",0,1
62,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME07",2,2,NA,"Williamson",NA,"C","C2",2,NA,"Auerbach",NA,"C","C2",1,1
63,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME08",1,2,NA,"Auerbach",NA,"C","C2",2,"Breaux","Auerbach",NA,"E","E2",0,0
64,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA14HOME09",1,2,"Breaux","Auerbach",NA,"E","E2",3,"Breaux","Auerbach",NA,"E","E3",0,0
65,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA15AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
66,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA15AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
67,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA15AWAY03",1,2,NA,NA,NA,"A","A2",2,"Duplantis",NA,NA,"B","B2",0,0
68,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA15AWAY05",1,2,"Duplantis",NA,NA,"B","B2",3,"Duplantis",NA,NA,"B","B3",0,0
69,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA16HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
70,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA16HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
71,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA16HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
72,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA17AWAY01",1,0,NA,NA,NA,"A","A0",0,"Cabrera",NA,NA,"B","B0",0,1
73,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA17AWAY02",1,0,"Cabrera",NA,NA,"B","B0",1,"Cabrera",NA,NA,"B","B1",0,1
74,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA17AWAY03",1,1,"Cabrera",NA,NA,"B","B1",2,"Cabrera",NA,NA,"B","B2",0,1
75,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA17AWAY05",1,2,"Cabrera",NA,NA,"B","B2",2,NA,"Cabrera",NA,"C","C2",0,1
76,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA17AWAY06",2,2,NA,"Cabrera",NA,"C","C2",2,NA,"Bianco",NA,"C","C2",1,1
77,"LSTU_ABAM_0426201901","LSTU_ABAM_0426201901_PA17AWAY07",1,2,NA,"Bianco",NA,"C","C2",3,NA,"Bianco",NA,"C","C3",0,0
