"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Cornelius",NA,NA,"B","B1",0,0
6,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA02HOME03",1,1,"Cornelius",NA,NA,"B","B1",1,NA,"Cornelius",NA,"C","C1",0,0
7,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA02HOME04",1,1,NA,"Cornelius",NA,"C","C1",2,NA,"Cornelius",NA,"C","C2",0,0
8,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA02HOME05",1,2,NA,"Cornelius",NA,"C","C2",3,NA,"Cornelius",NA,"C","C3",0,0
9,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
12,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Mcdaniel",NA,NA,"B","B0",0,0
13,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA04HOME02",2,0,"Mcdaniel",NA,NA,"B","B0",1,NA,"Mcdaniel",NA,"C","C1",0,0
14,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA04HOME03",1,1,NA,"Mcdaniel",NA,"C","C1",1,NA,NA,"Mcdaniel","D","D1",0,0
15,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA04HOME04",1,1,NA,NA,"Mcdaniel","D","D1",2,NA,NA,"Mcdaniel","D","D2",0,0
16,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA04HOME05",1,2,NA,NA,"Mcdaniel","D","D2",3,NA,NA,"Mcdaniel","D","D3",0,0
17,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
18,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
19,"SCAR_MIZZ_0427201901","SCAR_MIZZ_0427201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
