"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA01AWAY02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,NA,NA,NA,"A","A0",1,2
5,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME02",1,0,NA,NA,NA,"A","A0",0,"King",NA,NA,"B","B0",0,1
6,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME03",2,0,"King",NA,NA,"B","B0",0,"Talley","King",NA,"E","E0",0,1
7,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME04",3,0,"Talley","King",NA,"E","E0",0,"Cable","Talley","King","H","H0",0,1
8,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME05",4,0,"Cable","Talley","King","H","H0",1,NA,"Cable","Talley","G","G1",1,1
9,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME06",1,1,NA,"Cable","Talley","G","G1",2,NA,"Cable","Talley","G","G2",0,0
10,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME07",1,2,NA,"Cable","Talley","G","G2",2,"Sullivan","Cable","Talley","H","H2",0,0
11,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA02HOME08",2,2,"Sullivan","Cable","Talley","H","H2",3,"Meadows","Cable","Talley","H","H3",0,0
12,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
13,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Smith",NA,NA,"B","B1",0,1
14,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA03AWAY03",2,1,"Smith",NA,NA,"B","B1",1,"Dalton","Smith",NA,"E","E1",0,1
15,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA03AWAY04",3,1,"Dalton","Smith",NA,"E","E1",1,"Acton",NA,"Dalton","F","F1",1,1
16,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA03AWAY05",1,1,"Acton",NA,"Dalton","F","F1",2,"Acton",NA,"Dalton","F","F2",0,0
17,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA03AWAY06",1,2,"Acton",NA,"Dalton","F","F2",3,"Acton",NA,"Dalton","F","F3",0,0
18,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",2,"King",NA,NA,"B","B2",0,0
21,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA04HOME04",2,2,"King",NA,NA,"B","B2",2,NA,"Talley","King","G","G2",0,0
22,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA04HOME05",1,2,NA,"Talley","King","G","G2",2,"Cable","Talley","King","H","H2",0,0
23,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA04HOME06",1,2,"Cable","Talley","King","H","H2",3,"Cable","Talley","King","H","H3",0,0
24,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
25,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
26,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",2,"Maldonado",NA,NA,"B","B2",0,0
27,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA05AWAY04",1,2,"Maldonado",NA,NA,"B","B2",3,"Maldonado",NA,NA,"B","B3",0,0
28,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
29,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
30,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
31,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",0,"Smith",NA,NA,"B","B0",0,0
32,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA07AWAY02",1,0,"Smith",NA,NA,"B","B0",1,"Smith",NA,NA,"B","B1",0,0
33,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA07AWAY03",1,1,"Smith",NA,NA,"B","B1",2,"Smith",NA,NA,"B","B2",0,0
34,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA07AWAY04",1,2,"Smith",NA,NA,"B","B2",3,NA,NA,NA,"A","A3",0,0
35,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,"Jernigan",NA,NA,"B","B0",0,3
36,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME02",1,0,"Jernigan",NA,NA,"B","B0",1,"Jernigan",NA,NA,"B","B1",0,3
37,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME03",2,1,"Jernigan",NA,NA,"B","B1",1,"King","Jernigan",NA,"E","E1",0,3
38,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME05",3,1,"King","Jernigan",NA,"E","E1",1,"Talley","King","Jernigan","H","H1",0,3
39,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME06",4,1,"Talley","King","Jernigan","H","H1",1,"Cable","Talley","King","H","H1",1,3
40,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME07",2,1,"Cable","Talley","King","H","H1",2,"Cable","Talley",NA,"E","E2",1,2
41,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME08",3,2,"Cable","Talley",NA,"E","E2",2,"Rogers",NA,"Cable","F","F2",1,1
42,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA08HOME09",1,2,"Rogers",NA,"Cable","F","F2",3,"Rogers",NA,"Cable","F","F3",0,0
43,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
44,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
45,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
46,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA10HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
47,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA10HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
48,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA10HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
49,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
50,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
51,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
52,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
53,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA12HOME02",1,1,NA,NA,NA,"A","A1",1,"Talley",NA,NA,"B","B1",0,1
54,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA12HOME04",2,1,"Talley",NA,NA,"B","B1",1,"Cable","Talley",NA,"E","E1",0,1
55,"FLOR_GEOR_0503201901","FLOR_GEOR_0503201901_PA12HOME05",3,1,"Cable","Talley",NA,"E","E1",1,"Shepherd","Cable","Talley","H","H1",0,1
