"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Allen",NA,NA,"B","B2",0,0
7,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA02HOME04",2,2,"Allen",NA,NA,"B","B2",2,"Macnamee","Allen",NA,"E","E2",0,0
8,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA02HOME05",1,2,"Macnamee","Allen",NA,"E","E2",3,"Macnamee","Allen",NA,"E","E3",0,0
9,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Gentry",NA,"C","C0",0,0
10,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA03AWAY02",1,0,NA,"Gentry",NA,"C","C0",1,NA,"Gentry",NA,"C","C1",0,0
11,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA03AWAY03",1,1,NA,"Gentry",NA,"C","C1",2,NA,"Gentry",NA,"C","C2",0,0
12,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA03AWAY04",1,2,NA,"Gentry",NA,"C","C2",3,NA,"Gentry",NA,"C","C3",0,0
13,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",0,"Jordan",NA,NA,"B","B0",0,4
14,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA04HOME02",2,0,"Jordan",NA,NA,"B","B0",1,NA,"Jordan",NA,"C","C1",0,4
15,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA04HOME03",3,1,NA,"Jordan",NA,"C","C1",1,NA,"Cumbest",NA,"C","C1",1,4
16,"ABAM_MSST_0412201901","ABAM_MSST_0412201901_PA04HOME04",2,1,NA,"Cumbest",NA,"C","C1",1,"Halter",NA,"Cumbest","F","F1",0,3
