"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,"Smith",NA,NA,"B","B0",0,0
2,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA01AWAY02",2,0,"Smith",NA,NA,"B","B0",1,"Watson",NA,NA,"B","B1",0,0
3,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA01AWAY03",1,1,"Watson",NA,NA,"B","B1",2,"Watson",NA,NA,"B","B2",0,0
4,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA01AWAY04",1,2,"Watson",NA,NA,"B","B2",2,NA,"Watson",NA,"C","C2",0,0
5,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA01AWAY05",1,2,NA,"Watson",NA,"C","C2",3,NA,"Watson",NA,"C","C3",0,0
6,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
7,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
8,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",2,"Schunk",NA,NA,"B","B2",0,0
9,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA02HOME04",2,2,"Schunk",NA,NA,"B","B2",2,"Talley",NA,"Schunk","F","F2",0,0
10,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA02HOME05",1,2,"Talley",NA,"Schunk","F","F2",3,"Talley",NA,"Schunk","F","F3",0,0
11,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Cabrera",NA,NA,"B","B0",0,0
12,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA03AWAY02",1,0,"Cabrera",NA,NA,"B","B0",1,"Cabrera",NA,NA,"B","B1",0,0
13,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA03AWAY03",2,1,"Cabrera",NA,NA,"B","B1",1,"Digiacomo",NA,"Cabrera","F","F1",0,0
14,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA03AWAY04",2,1,"Digiacomo",NA,"Cabrera","F","F1",3,NA,NA,"Cabrera","D","D3",0,0
15,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
17,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
18,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
21,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",1,"Shepherd",NA,NA,"B","B1",0,0
23,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA06HOME03",1,1,"Shepherd",NA,NA,"B","B1",2,"Shepherd",NA,NA,"B","B2",0,0
24,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA06HOME04",1,2,"Shepherd",NA,NA,"B","B2",3,"Shepherd",NA,NA,"B","B3",0,0
25,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
26,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
27,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA07AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
28,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
29,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA08HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
30,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA08HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
31,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
32,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
33,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
34,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
35,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
36,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA10HOME03",1,2,NA,NA,NA,"A","A2",2,NA,"Maxwell",NA,"C","C2",0,0
37,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA10HOME04",1,2,NA,"Maxwell",NA,"C","C2",3,NA,"Maxwell",NA,"C","C3",0,0
38,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
39,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
40,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
41,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
42,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA12HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
43,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA12HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
44,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA13AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Duplantis",NA,"C","C0",0,1
45,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA13AWAY02",2,0,NA,"Duplantis",NA,"C","C0",1,NA,NA,"Duplantis","D","D1",0,1
46,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA13AWAY03",2,1,NA,NA,"Duplantis","D","D1",2,NA,NA,NA,"A","A2",1,1
47,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA13AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
48,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA14HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
49,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA14HOME02",1,1,NA,NA,NA,"A","A1",1,"Meadows",NA,NA,"B","B1",0,0
50,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA14HOME03",2,1,"Meadows",NA,NA,"B","B1",1,NA,"Rogers","Meadows","G","G1",0,0
51,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA14HOME05",1,1,NA,"Rogers","Meadows","G","G1",2,NA,"Rogers","Meadows","G","G2",0,0
52,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA14HOME06",1,2,NA,"Rogers","Meadows","G","G2",3,NA,"Rogers","Meadows","G","G3",0,0
53,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA15AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
54,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA15AWAY03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
55,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA15AWAY04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
56,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA16HOME01",1,0,NA,NA,NA,"A","A0",0,"Shepherd",NA,NA,"B","B0",0,0
57,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA16HOME02",2,0,"Shepherd",NA,NA,"B","B0",1,NA,"Shepherd",NA,"C","C1",0,0
58,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA16HOME03",1,1,NA,"Shepherd",NA,"C","C1",2,NA,"Shepherd",NA,"C","C2",0,0
59,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA16HOME04",2,2,NA,"Shepherd",NA,"C","C2",3,"Talley",NA,NA,"B","B3",0,0
60,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA17AWAY02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
61,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA17AWAY03",1,1,NA,NA,NA,"A","A1",1,"Watson",NA,NA,"B","B1",0,0
62,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA17AWAY04",2,1,"Watson",NA,NA,"B","B1",2,NA,"Watson",NA,"C","C2",0,0
63,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA17AWAY05",1,2,NA,"Watson",NA,"C","C2",3,NA,"Watson",NA,"C","C3",0,0
64,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA18HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
65,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA18HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
66,"LSTU_GEOR_0322201901","LSTU_GEOR_0322201901_PA18HOME04",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
