"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",1,"King",NA,NA,"B","B1",0,0
3,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA01AWAY03",1,1,"King",NA,NA,"B","B1",2,"King",NA,NA,"B","B2",0,0
4,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA01AWAY04",1,2,"King",NA,NA,"B","B2",3,"King",NA,NA,"B","B3",0,0
5,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
6,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",1,"Bliss",NA,NA,"B","B1",0,0
7,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA02HOME03",1,1,"Bliss",NA,NA,"B","B1",2,"Bliss",NA,NA,"B","B2",0,0
8,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA02HOME04",1,2,"Bliss",NA,NA,"B","B2",2,NA,"Bliss",NA,"C","C2",0,0
9,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA02HOME05",1,2,NA,"Bliss",NA,"C","C2",2,"Davis","Bliss",NA,"E","E2",0,0
10,"GEOR_AUBN_0510201901","GEOR_AUBN_0510201901_PA02HOME06",1,2,"Davis","Bliss",NA,"E","E2",3,"Davis","Bliss",NA,"E","E3",0,0
