"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",0,NA,"Mcconnell",NA,"C","C0",0,0
2,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA01AWAY02",2,0,NA,"Mcconnell",NA,"C","C0",1,NA,NA,"Mcconnell","D","D1",0,0
3,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA01AWAY03",1,1,NA,NA,"Mcconnell","D","D1",2,NA,NA,"Mcconnell","D","D2",0,0
4,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA01AWAY04",1,2,NA,NA,"Mcconnell","D","D2",3,NA,NA,"Mcconnell","D","D3",0,0
5,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Smith",NA,NA,"B","B0",0,0
6,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA02HOME02",2,0,"Smith",NA,NA,"B","B0",0,"Broussard","Smith",NA,"E","E0",0,0
7,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA02HOME03",1,0,"Broussard","Smith",NA,"E","E0",1,"Broussard","Smith",NA,"E","E1",0,0
8,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA02HOME04",2,1,"Broussard","Smith",NA,"E","E1",3,NA,"Smith",NA,"C","C3",0,0
9,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
10,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
11,"FLOR_LSTU_0419201901","FLOR_LSTU_0419201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
