"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA01AWAY01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
5,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA02HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
6,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
7,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
8,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
9,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA03AWAY03",1,2,NA,NA,NA,"A","A2",2,"Ward",NA,NA,"B","B2",0,0
10,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA03AWAY04",1,2,"Ward",NA,NA,"B","B2",3,"Ward",NA,NA,"B","B3",0,0
11,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
12,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
13,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
14,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",0,"Williams",NA,NA,"B","B0",0,0
15,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA05AWAY02",2,0,"Williams",NA,NA,"B","B0",1,"Scheffler",NA,NA,"B","B1",0,0
16,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA05AWAY03",1,1,"Scheffler",NA,NA,"B","B1",2,"Scheffler",NA,NA,"B","B2",0,0
17,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA05AWAY04",2,2,"Scheffler",NA,NA,"B","B2",2,"Howell","Scheffler",NA,"E","E2",0,0
18,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA05AWAY05",1,2,"Howell","Scheffler",NA,"E","E2",3,"Howell","Scheffler",NA,"E","E3",0,0
19,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
20,"AUBN_TXAM_0412201901","AUBN_TXAM_0412201901_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
