"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
2,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA01AWAY02",2,1,NA,NA,NA,"A","A1",1,NA,NA,"King","D","D1",0,1
3,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA01AWAY03",2,1,NA,NA,"King","D","D1",1,NA,"Schunk",NA,"C","C1",1,1
4,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA01AWAY04",1,1,NA,"Schunk",NA,"C","C1",2,NA,"Schunk",NA,"C","C2",0,0
5,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA01AWAY05",1,2,NA,"Schunk",NA,"C","C2",3,NA,"Schunk",NA,"C","C3",0,0
6,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Mangum",NA,NA,"B","B0",0,0
7,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA02HOME02",1,0,"Mangum",NA,NA,"B","B0",1,"Mangum",NA,NA,"B","B1",0,0
8,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA02HOME03",1,1,"Mangum",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
9,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA02HOME04",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
10,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
11,"GEOR_MSST_0426201901","GEOR_MSST_0426201901_PA03AWAY02",1,1,NA,NA,NA,"A","A1",1,"Sullivan",NA,NA,"B","B1",0,0
